Key,Text
POI_RIVERCALLERSGROVE_POPUP,Boschetto di Rivercaller
POI_RIVERSIDECAMP_LORE,Campo sul Fiume
POI_RIVERSIDECAMP_NAME,Campo sul Fiume
POI_ROADSIDEOUTPOST_LORE,Avamposto sulla Strada\n
POI_ROADSIDEOUTPOST_NAME,Avamposto sulla Strada
POI_SISTERSGROVE_LORE,Boschetto delle Sorelle
POI_SISTERSGROVE_NAME,Boschetto delle Sorelle
POI_SISTERSGROVE_POPUP,Boschetto delle Sorelle
POI_SOUTHLOOKOUTCAMP_LORE,Campo d'Osservazione Sud 
POI_SOUTHLOOKOUTCAMP_NAME,Campo d'Osservazione Sud 
POI_SOUTHRUINSCAMP_LORE,Campo delle Rovine Sud
POI_SOUTHRUINSCAMP_NAME,Campo delle Rovine Sud
POI_THEFORESTPATH_LORE,Il Sentiero della Foresta
POI_THEFORESTPATH_NAME,Il Sentiero della Foresta
POI_THEFORESTPATH_POPUP,Il Sentiero della Foresta
POI_THEFORESTTHRONE_LORE,Il Trono della Foresta
POI_THEFORESTTHRONE_NAME,Il Trono della Foresta
POI_THEGNAWEDTUNNELS_LORE,I Tunnel Rosicchiati
POI_THEGNAWEDTUNNELS_NAME,I Tunnel Rosicchiati
POI_THEGREATERWILDWOOD_LORE,Nel cuore di Wildwood
POI_THEGREATERWILDWOOD_NAME,Il Grande Wildwood
POI_THEGUILDSCOMMUNALCAMPFIRE_LORE,Falò del Villaggio di Earlwood
POI_THEGUILDSCOMMUNALCAMPFIRE_NAME,Il Falò Comune della Gilda
POI_THEHOARDHALLS_LORE,Le Sale del Tesoro
POI_THEHOARDHALLS_NAME,Le Sale del Tesoro
POI_THEHOARDKINGSDEN_LORE,La Tana del Re del Tesoro
POI_THEHOARDKINGSDEN_NAME,La Tana del Re del Tesoro
POI_THELOSTCAVERNS_LORE,Le Caverne Perdute
POI_THELOSTCAVERNS_NAME,Le Caverne Perdute
POI_THELOSTCAVERNSTUTORIAL_LORE,Dall'altra parte
POI_THELOSTCAVERNSTUTORIAL_NAME,Tutorial delle Caverne Perdute
POI_THERUINSOFLOSTLAMENT_LORE,Le Rovine del Lamento Perduto
POI_THERUINSOFLOSTLAMENT_NAME,Le Rovine del Lamento Perduto
POI_THERUINSOFLOSTLAMENT_POPUP,Le Rovine del Lamento Perduto
POI_THESANCTUMWAYGATE_LORE,Il Varco del Santuario
POI_THESANCTUMWAYGATE_NAME,Il Varco del Santuario
POI_THESEALEDAPPROACH_LORE,L'Accesso Sigillato
POI_THESEALEDAPPROACH_NAME,L'Accesso Sigillato
POI_THESEALEDAPPROACHCAMP_LORE,Campo dell'Accesso Sigillato
POI_THESEALEDAPPROACHCAMP_NAME,Campo dell'Accesso Sigillato
POI_THESHARDCOURT_LORE,La Corte dei Frammenti
POI_THESHARDCOURT_NAME,La Corte dei Frammenti
POI_THESHARDCOURT_POPUP,La Corte dei Frammenti
POI_THETWISTINGWOODS_LORE,I Boschi Tortuosi
POI_THETWISTINGWOODS_NAME,I Boschi Tortuosi
POI_THETWISTINGWOODSCAMP_LORE,Campo dei Boschi Tortuosi
POI_THETWISTINGWOODSCAMP_NAME,Campo dei Boschi Tortuosi
POI_UNDERROOTCAMP_LORE,Campo Sottoradice
POI_UNDERROOTCAMP_NAME,Campo Sottoradice
POI_WAYGATE_ACTIVATED,Nuovo Varco attivato:
POI_WAYGATE_UNLOCKED,Varco sbloccato:
POI_WESTLOOKOUTCAMP_LORE,Campo d'Osservazione Ovest
POI_WESTLOOKOUTCAMP_NAME,Campo d'Osservazione Ovest
POI_WESTRIVERCAMP_LORE,Campo del Fiume Ovest
POI_WESTRIVERCAMP_NAME,Campo del Fiume Ovest
POI_WILDWOODCAVERNS_LORE,Caverne di Wildwood
POI_WILDWOODCAVERNS_NAME,Caverne di Wildwood
POI_WILDWOODCAVERNS_POPUP,Caverne di Wildwood
POI_WILDWOODCENTER_LORE,Centro di Wildwood
POI_WILDWOODCENTER_NAME,Centro di Wildwood
POI_WILDWOODEASTWAYGATE_LORE,Varco Est di Wildwood
POI_WILDWOODEASTWAYGATE_NAME,Varco Est di Wildwood
POI_WILDWOODNORTHWAYGATE_LORE,Varco Nord di Wildwood
POI_WILDWOODNORTHWAYGATE_NAME,Varco Nord di Wildwood
POI_WILDWOODROADSIDECAMP_LORE,Campo sulla Strada di Wildwood
POI_WILDWOODROADSIDECAMP_NAME,Campo sulla Strada di Wildwood
POI_WILDWOODRUINS_LORE,Rovine di Wildwood
POI_WILDWOODRUINS_NAME,Rovine di Wildwood
