Key,Text
EQUIPMENT_MOONTHORN_BONUS_4,"Foglia Rapida: dopo uno scatto rapido, ottieni +12% Danno perforante per 4 secondi. Tempo di recupero: 3 s"
EQUIPMENT_MOONTHORN_NAME,Spina Lunare
EQUIPMENT_MOONTHORN_OF,della Spina Lunare
EQUIPMENT_PATHWEAVER_BONUS_3,"Doppia Via: dopo aver inflitto Danno fisico, ottieni 3% Danno magico cumulabile per 4 secondi. Dopo aver inflitto Danno magico, ottieni 3% Danno fisico cumulabile per 4 secondi. Ogni effetto si accumula fino a 5 volte"
EQUIPMENT_PATHWEAVER_BONUS_6,Ondata di Sentieri: aumenta entrambi gli effetti al 7% per accumulo
EQUIPMENT_PATHWEAVER_NAME,Tessitore di Sentieri
EQUIPMENT_PATHWEAVER_OF,del Tessitore di Sentieri
EQUIPMENT_PITFIGHTER_NAME,Lottatore da Fossa
EQUIPMENT_PITFIGHTER_OF,del Lottatore da Fossa
EQUIPMENT_PRECISIONFANG_BONUS_5,"Zanna Guidata: ora Falange Zanna d'Etere spara ogni proiettile nella direzione scelta nell'arco di 1,5 secondi. Il danno di ciascun proiettile aumenta del 33%"
EQUIPMENT_PRECISIONFANG_NAME,Zanna di Precisione
EQUIPMENT_PRECISIONFANG_OF,della Zanna di Precisione
EQUIPMENT_PUTRID_BONUS_3,Eruzione Putrida: ora Eruzione infligge Danno da decadimento e tutte le Pozze d'Acqua generate diventano Pozze di Veleno
EQUIPMENT_PUTRID_BONUS_5,Eruzione Espansiva: ora Eruzione sparge Pozze di Veleno con un lancio caricato al massimo
EQUIPMENT_PUTRID_NAME,Putrido
EQUIPMENT_PUTRID_OF,del Putrido
EQUIPMENT_PYREWEAVER_BONUS_6,Incendio Selvaggio: infliggi +15% danno ai nemici con Ustione
EQUIPMENT_PYREWEAVER_NAME,Tessitore di Fiamme
EQUIPMENT_PYREWEAVER_OF,del Tessitore di Fiamme
EQUIPMENT_REDSTEEL_BONUS_6,"Imboscata: dopo uno Scatto rapido, il tuo prossimo colpo entro 3 secondi infligge +25% Danno fisico"
EQUIPMENT_REDSTEEL_NAME,Acciaio Rosso
EQUIPMENT_REDSTEEL_OF,dell'Acciaio Rosso
EQUIPMENT_RIPPING_BONUS_3,"Squarcio Lacerante: Tagli Frenetici continua per 3 secondi dopo il lancio iniziale, infliggendo Danno da taglio e applicando Sanguinamento ogni secondo ai nemici vicini"
EQUIPMENT_RIPPING_BONUS_5,Tagli Sanguinosi: Tagli Frenetici applica il doppio del Sanguinamento
EQUIPMENT_RIPPING_NAME,Squarciante
EQUIPMENT_RIPPING_OF,dello Squarciante
EQUIPMENT_ROOTBLOOM_BONUS_3,Ventaglio di Radici: ora Radici Avviluppanti evoca 3 radici in un cono
EQUIPMENT_ROOTBLOOM_BONUS_6,Fiore Tossico: le tue radici applicano 2 accumuli di Veleno in più
EQUIPMENT_ROOTBLOOM_NAME,Fiore di Radici
EQUIPMENT_ROOTBLOOM_OF,del Fiore di Radici
EQUIPMENT_ROOTBOUND_BONUS_3,"Colpo di Radice: quando colpisci un nemico con il tuo Attacco finale, una spina di radice appare sotto di esso, infliggendo Danno da taglio"
EQUIPMENT_ROOTBOUND_NAME,Legato alle Radici
EQUIPMENT_ROOTBOUND_OF,del Legato alle Radici
EQUIPMENT_RUMBLER_BONUS_6,"Colpo Demolitore: dopo uno scatto rapido, ottieni +20% Danno fisico per 5 secondi"
EQUIPMENT_RUMBLER_NAME,Rombante
EQUIPMENT_RUMBLER_OF,del Rombante
EQUIPMENT_SHAKERS_BONUS_4,"Onda di Shock Caricata: ora Onda di Shock richiede di tenere premuto per il lancio. Alla carica massima emette un'onda più grande dopo la prima, che infligge il 40% del danno"
EQUIPMENT_SHAKERS_NAME,Scuotitori
EQUIPMENT_SHAKERS_OF,degli Scuotitori
EQUIPMENT_SHATTERING_BONUS_4,"Stordisci e Frantuma: quando stordisci un nemico, una pioggia di rocce si sparge sul campo di battaglia, infliggendo Danno contundente a tutti i nemici colpiti"
EQUIPMENT_SHATTERING_NAME,Frantumante
EQUIPMENT_SHATTERING_OF,della Frantumazione
EQUIPMENT_SHIELDLINE_BONUS_6,"Riposta: dopo aver parato un attacco, ottieni +20% Danno da taglio per 3 secondi"
EQUIPMENT_SHIELDLINE_NAME,Linea di Scudi
EQUIPMENT_SHIELDLINE_OF,della Linea di Scudi
EQUIPMENT_SPIRITBOUND_BONUS_5,"Benedizione di Ceres: quando lanci un incantesimo di Etere, ottieni il 20% di Danno magico extra per 3 secondi"
EQUIPMENT_SPIRITBOUND_BONUS_7,"Ira di Ceres: ogni volta che lanci un incantesimo di Etere, generi un dardo d'etere che, dopo un breve ritardo, insegue un nemico vicino casuale e infligge Danno da etere all'impatto"
EQUIPMENT_SPIRITBOUND_NAME,Legato allo Spirito
EQUIPMENT_SPIRITBOUND_OF,del Legato allo Spirito
EQUIPMENT_STONEHOOVE_BONUS_6,"Baluardo: quando un singolo colpo ti infligge danni superiori al 30% degli HP, ottieni +25 Armatura per 3 secondi"
EQUIPMENT_STONEHOOVE_NAME,Zoccolo di Pietra
EQUIPMENT_STONEHOOVE_OF,dello Zoccolo di Pietra
EQUIPMENT_SWIFTSTEP_BONUS_3,Scambio Rapido: Cambio conferisce a te e al tuo bersaglio un breve aumento di velocità
EQUIPMENT_SWIFTSTEP_BONUS_6,Passo Guardiano: ottieni anche 25% Armatura durante l'aumento di velocità
EQUIPMENT_SWIFTSTEP_NAME,Passo Rapido
EQUIPMENT_SWIFTSTEP_OF,del Passo Rapido
EQUIPMENT_THORNBORN_BONUS_4,"Cerchio di Spine: Ventaglio di Spine spara proiettili tutt'attorno a te, infliggendo Danno perforante. Cerchio di Spine si applica ai Cuori della Foresta"
EQUIPMENT_THORNBORN_NAME,Nato dalle Spine
EQUIPMENT_THORNBORN_OF,del Nato dalle Spine
EQUIPMENT_TIDESTORM_BONUS_3,Pozza di Marea: Ondata d'Acqua lascia una pozza dietro di sé
EQUIPMENT_TIDESTORM_BONUS_6,Marea Impetuosa: riduce del 33% il tempo di recupero di Ondata d'Acqua
EQUIPMENT_TIDESTORM_NAME,Tempesta di Marea
EQUIPMENT_TIDESTORM_OF,della Tempesta di Marea
