Key,Text
ITEM_BLOODRAGEPOTION2_NAME,Pozione della Furia Sanguinaria +2
ITEM_BLOODRAGEPOTION3_DESC,"Una potente Pozione della Furia Sanguinaria, ricavata dall'essenza di un grande Goblin. Conferisce temporaneamente Furia a chi la beve."
ITEM_BLOODRAGEPOTION3_EFFECT,Bevi per applicare 5 accumuli di Furia.\n Le cariche si ricaricano riposando.
ITEM_BLOODRAGEPOTION3_NAME,Pozione della Furia Sanguinaria +3
ITEM_BLOODRAGEPOTION4_DESC,"Una potente Pozione della Furia Sanguinaria, ricavata dall'essenza di un grande Goblin. Conferisce temporaneamente Furia a chi la beve."
ITEM_BLOODRAGEPOTION4_EFFECT,Bevi per applicare 5 accumuli di Furia.\n Le cariche si ricaricano riposando.
ITEM_BLOODRAGEPOTION4_NAME,Pozione della Furia Sanguinaria +4
ITEM_BLOODRAGEPOTION5_DESC,"Una potente Pozione della Furia Sanguinaria, ricavata dall'essenza di un grande Goblin. Conferisce temporaneamente Furia a chi la beve."
ITEM_BLOODRAGEPOTION5_EFFECT,Bevi per applicare 5 accumuli di Furia.\n Le cariche si ricaricano riposando.
ITEM_BLOODRAGEPOTION5_NAME,Pozione della Furia Sanguinaria +5
ITEM_BRUSHFLAX_DESC,Lino resistente raccolto nel sottobosco.
ITEM_BRUSHFLAX_EFFECT,Nessuno
ITEM_BRUSHFLAX_NAME,Lino Selvatico
ITEM_BURNSALVE_DESC,Un unguento rapido fatto con stoffa e bacche curative. Rimuove l'Ustione da chi lo usa.
ITEM_BURNSALVE_EFFECT,Cura Ustione.\n Cariche si ricarica riposando.
ITEM_BURNSALVE_NAME,Unguento per ustioni
ITEM_BURNSALVE1_DESC,Un unguento rapido fatto con stoffa e bacche curative. Rimuove l'Ustione da chi lo usa.
ITEM_BURNSALVE1_EFFECT,Cura Ustione.\n Cariche si ricarica riposando.
ITEM_BURNSALVE1_NAME,Unguento per ustioni +1
ITEM_BURNSALVE2_DESC,Un unguento rapido fatto con stoffa e bacche curative. Rimuove l'Ustione da chi lo usa.
ITEM_BURNSALVE2_EFFECT,Cura Ustione.\n Cariche si ricarica riposando.
ITEM_BURNSALVE2_NAME,Unguento per ustioni +2
ITEM_BURNSALVE3_DESC,Un unguento rapido fatto con stoffa e bacche curative. Rimuove l'Ustione da chi lo usa.
ITEM_BURNSALVE3_EFFECT,Cura Ustione.\n Cariche si ricarica riposando.
ITEM_BURNSALVE3_NAME,Unguento per ustioni +3
ITEM_BURNSALVE4_DESC,Un unguento rapido fatto con stoffa e bacche curative. Rimuove l'Ustione da chi lo usa.
ITEM_BURNSALVE4_EFFECT,Cura Ustione.\n Cariche si ricarica riposando.
ITEM_BURNSALVE4_NAME,Unguento per ustioni +4
ITEM_BURNSALVE5_DESC,Un unguento rapido fatto con stoffa e bacche curative. Rimuove l'Ustione da chi lo usa.
ITEM_BURNSALVE5_EFFECT,Cura Ustione.\n Cariche si ricarica riposando.
ITEM_BURNSALVE5_NAME,Unguento per ustioni +5
ITEM_BURROWBROTH_DESC,Un brodo rustico e confortante di Carne di Bestiola e uova fresche. Apprezzato dagli esploratori del sottosuolo perché sostiene sia la salute fisica sia la concentrazione.
ITEM_BURROWBROTH_EFFECT,Ripristina il Nutrimento. Conferisce 5% Salute massima e Concentrazione massima per 30 minuti.
ITEM_BURROWBROTH_NAME,Brodo di Tana
ITEM_CARRIONPARROT_DESC,"Uccelli predatori apprezzati dai cacciatori di Aldoria, i Pappagalli Carogna eccellono nel seguire i deboli, i feriti e i moribondi."
ITEM_CARRIONPARROT_EFFECT,"Sorveglia i nemici con Sanguinamento, poi piomba su di loro, applicando accumuli aggiuntivi di Sanguinamento al bersaglio e a un nemico vicino."
ITEM_CARRIONPARROT_NAME,Pappagallo Carogna
ITEM_CHICKENEGG_DESC,Un delizioso Uovo di Gallina crudo.
ITEM_CHICKENEGG_NAME,Uovo di Gallina
ITEM_COOKEDBEASTMEAT_DESC,"Un piatto semplice e saziante, apprezzato da viandanti e raccoglitori. Cotto per preservarne il sapore naturale e ripristinare il Nutrimento nelle terre selvagge."
ITEM_COOKEDBEASTMEAT_EFFECT,Ripristina il Nutrimento e aumenta la Salute massima del 10% per 30 minuti. Può essere attivo un solo bonus da cibo alla volta.
ITEM_COOKEDBEASTMEAT_NAME,Carne di bestia cotta
ITEM_COOKEDCRITTER_DESC,"Un pasto semplice arrostito sulla fiamma viva, che fornisce un modesto Nutrimento in viaggio."
ITEM_COOKEDCRITTER_EFFECT,Ripristina il Nutrimento e aumenta la Salute massima del 5% per 30 minuti. Può essere attivo un solo bonus da cibo alla volta.
ITEM_COOKEDCRITTER_NAME,Bestiola Cotta
ITEM_COPPERORE_DESC,"Roccia grezza contenente rame, estratta dalle miniere di Mirkea."
ITEM_COPPERORE_EFFECT,Nessuno
ITEM_COPPERORE_NAME,Minerale di Rame
ITEM_COPPERPICKAXE_DESC,"Uno strumento da minatore con testa forgiata in rame, progettato per scavare facilmente nella pietra compatta."
ITEM_COPPERPICKAXE_NAME,Piccone di Rame
ITEM_COPPERTHROWINGKNIFE_DESC,Un Coltello da Lancio di Rame ben bilanciato che attraversa i nemici. Apprezzato in combattimento per precisione e peso.
ITEM_COPPERTHROWINGKNIFE_EFFECT,Lancia per danneggiare i nemici e applicare Sanguinamento. I coltelli attraversano i nemici.\n Le cariche si ricaricano riposando.
ITEM_COPPERTHROWINGKNIFE_NAME,Coltello da Lancio di Rame
ITEM_COPPERTHROWINGKNIFE1_DESC,Un Coltello da Lancio di Rame ben bilanciato che attraversa i nemici. Apprezzato in combattimento per precisione e peso.
ITEM_COPPERTHROWINGKNIFE1_EFFECT,Lancia per danneggiare i nemici e applicare Sanguinamento. I coltelli attraversano i nemici.\n Le cariche si ricaricano riposando.
ITEM_COPPERTHROWINGKNIFE1_NAME,Coltello da Lancio di Rame +1
ITEM_COPPERTHROWINGKNIFE2_DESC,Un Coltello da Lancio di Rame ben bilanciato che attraversa i nemici. Apprezzato in combattimento per precisione e peso.
ITEM_COPPERTHROWINGKNIFE2_EFFECT,Lancia per danneggiare i nemici e applicare Sanguinamento. I coltelli attraversano i nemici.\n Le cariche si ricaricano riposando.
ITEM_COPPERTHROWINGKNIFE2_NAME,Coltello da Lancio di Rame +2
ITEM_COPPERTHROWINGKNIFE3_DESC,Un Coltello da Lancio di Rame ben bilanciato che attraversa i nemici. Apprezzato in combattimento per precisione e peso.
ITEM_COPPERTHROWINGKNIFE3_EFFECT,Lancia per danneggiare i nemici e applicare Sanguinamento. I coltelli attraversano i nemici.\n Le cariche si ricaricano riposando.
ITEM_COPPERTHROWINGKNIFE3_NAME,Coltello da Lancio di Rame +3
ITEM_COPPERTHROWINGKNIFE4_DESC,Un Coltello da Lancio di Rame ben bilanciato che attraversa i nemici. Apprezzato in combattimento per precisione e peso.
ITEM_COPPERTHROWINGKNIFE4_EFFECT,Lancia per danneggiare i nemici e applicare Sanguinamento. I coltelli attraversano i nemici.\n Le cariche si ricaricano riposando.
ITEM_COPPERTHROWINGKNIFE4_NAME,Coltello da Lancio di Rame +4
ITEM_COPPERTHROWINGKNIFE5_DESC,Un Coltello da Lancio di Rame ben bilanciato che attraversa i nemici. Apprezzato in combattimento per precisione e peso.
ITEM_COPPERTHROWINGKNIFE5_EFFECT,Lancia per danneggiare i nemici e applicare Sanguinamento. I coltelli attraversano i nemici.\n Le cariche si ricaricano riposando.
ITEM_COPPERTHROWINGKNIFE5_NAME,Coltello da Lancio di Rame +5
ITEM_COPPERWOODCUTTINGAXE_DESC,Un'ascia migliorata con filo di rame. Incide più a fondo la corteccia e accelera la raccolta del legno.
ITEM_COPPERWOODCUTTINGAXE_NAME,Ascia da Legna di Rame
ITEM_CORRUPTEDTREANTBARK_DESC,"Corteccia annerita strappata a un Treant, deformata dalla corruzione.\n \n Un ingrediente essenziale per creare incantesimi."
ITEM_CORRUPTEDTREANTBARK_EFFECT,Nessuno
ITEM_CORRUPTEDTREANTBARK_NAME,Corteccia di Treant Corrotto
ITEM_CORRUPTEDTREANTHEAD_DESC,"Contorta e annerita dalla magia oscura, la testa recisa di un Treant corrotto pulsa di energia innaturale. Liane spinose ne attraversano la corteccia crepata come vene d'odio, e il suo peso sembra eccessivo per del semplice legno."
ITEM_CORRUPTEDTREANTHEAD_NAME,Testa di Treant Corrotto
ITEM_CORRUPTEDTREANTHEART_DESC,Il cuore nodoso di un Treant corrotto.\n \n Un ingrediente essenziale per creare incantesimi.
ITEM_CORRUPTEDTREANTHEART_EFFECT,Nessuno
ITEM_CORRUPTEDTREANTHEART_NAME,Cuore di Treant Corrotto
ITEM_CRITTERMEAT_DESC,Carne appena ricavata da piccola selvaggina.
ITEM_CRITTERMEAT_EFFECT,Ripristina il Nutrimento ma riduce la Rigenerazione del vigore per 5 minuti.
ITEM_CRITTERMEAT_NAME,Carne di Bestiola
ITEM_DROOPCORE_DESC,"Il cuore vivo di un Droop, che pulsa ancora debolmente di energia arcana."
ITEM_DROOPCORE_NAME,Nucleo di Droop
ITEM_DROOPGELO_DESC,"Una sostanza scivolosa e gelatinosa estratta dal Droop. Idratante per natura, offusca la mente se non viene raffinata."
ITEM_DROOPGELO_NAME,Gelatina di Droop
ITEM_DRYADEYE_DESC,Un occhio cristallino di una Driade caduta. Si dice riveli frammenti della memoria della foresta.
ITEM_DRYADEYE_EFFECT,Nessuno
ITEM_DRYADEYE_NAME,Occhio di Driade
ITEM_DRYADLOCK_DESC,"Una ciocca di capelli argentei di Driade, ancora calda di una debole scintilla vitale."
ITEM_DRYADLOCK_EFFECT,Nessuno
ITEM_DRYADLOCK_NAME,Ciocca di Driade
ITEM_EARLWOODFEAST_DESC,"Un banchetto ricco e saziante di sostanziosa Carne di Bestia e uova fresche, cotto lentamente sul calore intenso del Legno di Treant. Potenzia in modo equilibrato tutti gli attributi fisici e mentali."
ITEM_EARLWOODFEAST_EFFECT,"Ripristina il Nutrimento. Conferisce 7% Salute, Vigore e Concentrazione massimi per 30 minuti."
ITEM_EARLWOODFEAST_NAME,Banchetto di Earlwood
ITEM_ELIXIROFREBIRTH_DESC,Un raro elisir di rinnovamento. Bevilo per annullare tutti gli Attributi assegnati e recuperarne il valore in XP.
ITEM_ELIXIROFREBIRTH_EFFECT,Azzera i tuoi Attributi e restituisce i punti esperienza.
ITEM_ELIXIROFREBIRTH_NAME,Elisir della Rinascita
ITEM_EMBERBLESSSOUP_DESC,"Una zuppa sostanziosa e riscaldante, con l'essenza ardente di Emberbloom e tenera Carne di Bestia. Riempie lo stomaco e protegge dal calore intenso e dalle fiamme impetuose."
ITEM_EMBERBLESSSOUP_EFFECT,"Ripristina il Nutrimento. Conferisce 10% Salute massima, 25% Resistenza al fuoco e Resistenza all'ustione per 30 minuti."
ITEM_EMBERBLESSSOUP_NAME,Zuppa Benedetta dalla Brace
ITEM_EMBERBLOOM_DESC,"Una pianta rara che cresce nel cuore della foresta, rinomata per le sue proprietà potenzianti."
ITEM_EMBERBLOOM_EFFECT,Nessuno
ITEM_EMBERBLOOM_NAME,Emberbloom
ITEM_EMBERBLOOMSEED_DESC,Un seme di Emberbloom.
ITEM_EMBERBLOOMSEED_EFFECT,Nessuno
ITEM_EMBERBLOOMSEED_NAME,Seme di Emberbloom
ITEM_EMBERHOUND_DESC,Una razza nata da antichi esperimenti magici. Oggi i Cani di Brace sono spesso considerati fastidi pericolosi.
ITEM_EMBERHOUND_EFFECT,"Scatta attraverso i nemici lungo una breve linea, lasciando una fossa infuocata all'arrivo. Infligge Danno da fuoco e applica Ustione a tutti i nemici colpiti."
ITEM_EMBERHOUND_NAME,Cane di Brace
ITEM_EXPLOSIVEFLASK_DESC,"Una fiala instabile progettata per esplodere al contatto, bruciando i nemici nel raggio dell'esplosione."
ITEM_EXPLOSIVEFLASK_EFFECT,Lancia per creare una pozza ardente.\n Le cariche si ricaricano riposando.
ITEM_EXPLOSIVEFLASK_NAME,Fiasca Esplosiva
ITEM_EXPLOSIVEFLASK1_DESC,"Una fiala instabile progettata per esplodere al contatto, bruciando i nemici nel raggio dell'esplosione."
ITEM_EXPLOSIVEFLASK1_EFFECT,Lancia per creare una pozza ardente.\n Le cariche si ricaricano riposando.
ITEM_EXPLOSIVEFLASK1_NAME,Fiasca Esplosiva +1
ITEM_EXPLOSIVEFLASK2_DESC,"Una fiala instabile progettata per esplodere al contatto, bruciando i nemici nel raggio dell'esplosione."
ITEM_EXPLOSIVEFLASK2_EFFECT,Lancia per creare una pozza ardente.\n Le cariche si ricaricano riposando.
ITEM_EXPLOSIVEFLASK2_NAME,Fiasca Esplosiva +2
ITEM_EXPLOSIVEFLASK3_DESC,"Una fiala instabile progettata per esplodere al contatto, bruciando i nemici nel raggio dell'esplosione."
ITEM_EXPLOSIVEFLASK3_EFFECT,Lancia per creare una pozza ardente.\n Le cariche si ricaricano riposando.
ITEM_EXPLOSIVEFLASK3_NAME,Fiasca Esplosiva +3
ITEM_EXPLOSIVEFLASK4_DESC,"Una fiala instabile progettata per esplodere al contatto, bruciando i nemici nel raggio dell'esplosione."
ITEM_EXPLOSIVEFLASK4_EFFECT,Lancia per creare una pozza ardente.\n Le cariche si ricaricano riposando.
ITEM_EXPLOSIVEFLASK4_NAME,Fiasca Esplosiva +4
ITEM_EXPLOSIVEFLASK5_DESC,"Una fiala instabile progettata per esplodere al contatto, bruciando i nemici nel raggio dell'esplosione."
ITEM_EXPLOSIVEFLASK5_EFFECT,Lancia per creare una pozza ardente.\n Le cariche si ricaricano riposando.
ITEM_EXPLOSIVEFLASK5_NAME,Fiasca Esplosiva +5
ITEM_FANGRACUB_DESC,"Un giovane lupo Fangra della Foresta di Wildwood, non ancora adulto ma già un cacciatore feroce."
ITEM_FANGRACUB_EFFECT,"Attraversa il nemico più vicino con un balzo selvaggio, infliggendo Danno da taglio e applicando Sanguinamento e Gelo."
ITEM_FANGRACUB_NAME,Cucciolo di Fangra
ITEM_FLAMINGOIL_DESC,"Usa per rivestire l'arma, convertendo parte del suo danno in Danno da fuoco."
ITEM_FLAMINGOIL_EFFECT,I tuoi attacchi infliggono 50% del loro danno come Danno da fuoco per 12 secondi.\n Cariche si ricarica riposando.
ITEM_FLAMINGOIL_NAME,Olio Fiammeggiante
ITEM_FLAMINGOIL1_DESC,"Usa per rivestire l'arma, convertendo parte del suo danno in Danno da fuoco."
ITEM_FLAMINGOIL1_EFFECT,I tuoi attacchi infliggono 50% del loro danno come Danno da fuoco per 12 secondi.\n Cariche si ricarica riposando.
ITEM_FLAMINGOIL1_NAME,Olio Fiammeggiante +1
ITEM_FLAMINGOIL2_DESC,"Usa per rivestire l'arma, convertendo parte del suo danno in Danno da fuoco."
ITEM_FLAMINGOIL2_EFFECT,I tuoi attacchi infliggono 50% del loro danno come Danno da fuoco per 12 secondi.\n Cariche si ricarica riposando.
ITEM_FLAMINGOIL2_NAME,Olio Fiammeggiante +2
ITEM_FLAMINGOIL3_DESC,"Usa per rivestire l'arma, convertendo parte del suo danno in Danno da fuoco."
ITEM_FLAMINGOIL3_EFFECT,I tuoi attacchi infliggono 50% del loro danno come Danno da fuoco per 12 secondi.\n Cariche si ricarica riposando.
ITEM_FLAMINGOIL3_NAME,Olio Fiammeggiante +3
ITEM_FLAMINGOIL4_DESC,"Usa per rivestire l'arma, convertendo parte del suo danno in Danno da fuoco."
ITEM_FLAMINGOIL4_EFFECT,I tuoi attacchi infliggono 50% del loro danno come Danno da fuoco per 12 secondi.\n Cariche si ricarica riposando.
ITEM_FLAMINGOIL4_NAME,Olio Fiammeggiante +4
ITEM_FLAMINGOIL5_DESC,"Usa per rivestire l'arma, convertendo parte del suo danno in Danno da fuoco."
ITEM_FLAMINGOIL5_EFFECT,I tuoi attacchi infliggono 50% del loro danno come Danno da fuoco per 12 secondi.\n Cariche si ricarica riposando.
ITEM_FLAMINGOIL5_NAME,Olio Fiammeggiante +5
ITEM_FLAXGLOVES_DESC,Guanti leggeri tessuti con lino della foresta. Offrono una protezione modesta e presa durante la raccolta.
ITEM_FLAXGLOVES_NAME,Guanti di Lino
ITEM_FLAXROPE_DESC,Una semplice corda di lino.
ITEM_FLAXROPE_NAME,Corda di Lino
ITEM_FLAXSEED_DESC,Semi per coltivare Lino.
ITEM_FLAXSEED_EFFECT,Nessuno
ITEM_FLAXSEED_NAME,Seme di Lino
ITEM_FORESTKINGFUR_DESC,Un folto ciuffo di pelliccia incantata che fluttua nell'aria come privo di peso.
ITEM_FORESTKINGFUR_EFFECT,Nessuno
ITEM_FORESTKINGFUR_NAME,Pelliccia del Re della Foresta
ITEM_FORESTKINGTINE_DESC,"Una punta spezzata di un enorme palco di corna, liscia al tatto e intrisa di potente magia."
ITEM_FORESTKINGTINE_EFFECT,Nessuno
ITEM_FORESTKINGTINE_NAME,Punta di Corno del Re della Foresta
ITEM_FRAYEDCLOTH_DESC,"Una striscia strappata di tessuto logoro, con bordi sfilacciati e consunti."
ITEM_FRAYEDCLOTH_EFFECT,Nessuno
ITEM_FRAYEDCLOTH_NAME,Stoffa Logora
ITEM_FRIEDCHICKENEGG_DESC,"Un delizioso Uovo Fritto. Semplice e rapido da preparare, è ricco dell'energia essenziale per mantenere la concentrazione in viaggio."
ITEM_FRIEDCHICKENEGG_EFFECT,Ripristina il Nutrimento. Conferisce 5% Vigore massimo e Concentrazione massima per 30 minuti.
ITEM_FRIEDCHICKENEGG_NAME,Uovo Fritto
ITEM_FROSTBOUNDPOTION_DESC,Una pozione a base di infuso di Thaumablossom che protegge dal Ghiaccio.
ITEM_FROSTBOUNDPOTION_EFFECT,Usalo per ottenere 5 di Vincolo gelido.\n Cariche si ricarica riposando.
ITEM_FROSTBOUNDPOTION_NAME,Pozione del Vincolo Gelido
ITEM_FROSTBOUNDPOTION1_DESC,Una pozione a base di infuso di Thaumablossom che protegge dal Ghiaccio.
ITEM_FROSTBOUNDPOTION1_EFFECT,Usalo per ottenere 5 di Vincolo gelido.\n Cariche si ricarica riposando.
ITEM_FROSTBOUNDPOTION1_NAME,Pozione del Vincolo Gelido +1
ITEM_FROSTBOUNDPOTION2_DESC,Una pozione a base di infuso di Thaumablossom che protegge dal Ghiaccio.
ITEM_FROSTBOUNDPOTION2_EFFECT,Usalo per ottenere 5 di Vincolo gelido.\n Cariche si ricarica riposando.
ITEM_FROSTBOUNDPOTION2_NAME,Pozione del Vincolo Gelido +2
ITEM_FROSTBOUNDPOTION3_DESC,Una pozione a base di infuso di Thaumablossom che protegge dal Ghiaccio.
ITEM_FROSTBOUNDPOTION3_EFFECT,Usalo per ottenere 5 di Vincolo gelido.\n Cariche si ricarica riposando.
ITEM_FROSTBOUNDPOTION3_NAME,Pozione del Vincolo Gelido +3
ITEM_FROSTBOUNDPOTION4_DESC,Una pozione a base di infuso di Thaumablossom che protegge dal Ghiaccio.
ITEM_FROSTBOUNDPOTION4_EFFECT,Usalo per ottenere 5 di Vincolo gelido.\n Cariche si ricarica riposando.
ITEM_FROSTBOUNDPOTION4_NAME,Pozione del Vincolo Gelido +4
ITEM_FROSTBOUNDPOTION5_DESC,Una pozione a base di infuso di Thaumablossom che protegge dal Ghiaccio.
ITEM_FROSTBOUNDPOTION5_EFFECT,Usalo per ottenere 5 di Vincolo gelido.\n Cariche si ricarica riposando.
ITEM_FROSTBOUNDPOTION5_NAME,Pozione del Vincolo Gelido +5
ITEM_FROSTEDOIL_DESC,"Usa per rivestire l'arma, convertendo parte del suo danno in Danno da ghiaccio."
ITEM_FROSTEDOIL_EFFECT,I tuoi attacchi infliggono 50% del loro danno come Danno da ghiaccio per 12 secondi.\n Cariche si ricarica riposando.
ITEM_FROSTEDOIL_NAME,Olio Gelido
ITEM_FROSTEDOIL1_DESC,"Usa per rivestire l'arma, convertendo parte del suo danno in Danno da ghiaccio."
ITEM_FROSTEDOIL1_EFFECT,I tuoi attacchi infliggono 50% del loro danno come Danno da ghiaccio per 12 secondi.\n Cariche si ricarica riposando.
ITEM_FROSTEDOIL1_NAME,Olio Gelido +1
ITEM_FROSTEDOIL2_DESC,"Usa per rivestire l'arma, convertendo parte del suo danno in Danno da ghiaccio."
ITEM_FROSTEDOIL2_EFFECT,I tuoi attacchi infliggono 50% del loro danno come Danno da ghiaccio per 12 secondi.\n Cariche si ricarica riposando.
ITEM_FROSTEDOIL2_NAME,Olio Gelido +2
ITEM_FROSTEDOIL3_DESC,"Usa per rivestire l'arma, convertendo parte del suo danno in Danno da ghiaccio."
ITEM_FROSTEDOIL3_EFFECT,I tuoi attacchi infliggono 50% del loro danno come Danno da ghiaccio per 12 secondi.\n Cariche si ricarica riposando.
ITEM_FROSTEDOIL3_NAME,Olio Gelido +3
ITEM_FROSTEDOIL4_DESC,"Usa per rivestire l'arma, convertendo parte del suo danno in Danno da ghiaccio."
ITEM_FROSTEDOIL4_EFFECT,I tuoi attacchi infliggono 50% del loro danno come Danno da ghiaccio per 12 secondi.\n Cariche si ricarica riposando.
ITEM_FROSTEDOIL4_NAME,Olio Gelido +4
ITEM_FROSTEDOIL5_DESC,"Usa per rivestire l'arma, convertendo parte del suo danno in Danno da ghiaccio."
ITEM_FROSTEDOIL5_EFFECT,I tuoi attacchi infliggono 50% del loro danno come Danno da ghiaccio per 12 secondi.\n Cariche si ricarica riposando.
ITEM_FROSTEDOIL5_NAME,Olio Gelido +5
ITEM_FROSTOWL_DESC,"Originarie delle vette gelate dei Monti di Dimraeth, le Civette Gelide vanno in letargo d'estate e vagano per Mirkea d'inverno."
ITEM_FROSTOWL_EFFECT,"Sorveglia i nemici Assiderati, poi piomba su di loro per diffondere Gelo a tutti i nemici vicini."
ITEM_FROSTOWL_NAME,Civetta Gelida
ITEM_GLASSVIAL_DESC,"Un recipiente trasparente di qualità alchemica, progettato per contenere pozioni, estratti o miscele instabili."
ITEM_GLASSVIAL_EFFECT,Nessuno
ITEM_GLASSVIAL_NAME,Fiala di Vetro
ITEM_GOBLINKINGHEAD_DESC,"La testa di un Re Goblin, con gli occhi spalancati e iniettati di sangue, come se cercasse ancora il prossimo pasto."
ITEM_GOBLINKINGHEAD_EFFECT,Nessuno
ITEM_GOBLINKINGHEAD_NAME,Testa del Re Goblin
ITEM_GOBLINTOOTH_DESC,"Un piccolo dente ingiallito, scheggiato e storto, estratto dalla mascella di un goblin."
ITEM_GOBLINTOOTH_EFFECT,Nessuno
ITEM_GOBLINTOOTH_NAME,Dente di Goblin
ITEM_HEARTOAK_DESC,Legno pesante ricavato dalla venerata Quercia del Cuore di Aldoria.
ITEM_HEARTOAK_EFFECT,Nessuno
ITEM_HEARTOAK_NAME,Quercia del Cuore
ITEM_HEARTOAKPLANKS_DESC,Tavole robuste ricavate dal legno di Quercia del Cuore. Essenziali per costruire.
ITEM_HEARTOAKPLANKS_NAME,Tavole di Quercia del Cuore
ITEM_HORDEKINGTOOTH_DESC,"Una zanna seghettata del Re del Tesoro, macchiata di scuro vicino alla radice."
ITEM_HORDEKINGTOOTH_EFFECT,Nessuno
ITEM_HORDEKINGTOOTH_NAME,Dente del Re del Tesoro
ITEM_HOUND_DESC,"Un cane da caccia originario di Aldoria, tenuto comunemente dai cacciatori dei villaggi."
ITEM_HOUND_EFFECT,"Cerca il nemico più vicino e gli si avventa contro, infliggendo Danno da taglio e ulteriore Accumulo di stordimento."
ITEM_HOUND_NAME,Cane
ITEM_HUNTERSSTEW_DESC,"Uno stufato caldo e nutriente, cotto lentamente con cura. Spesso condiviso ai focolari del villaggio dopo lunghe giornate di lavoro."
ITEM_HUNTERSSTEW_EFFECT,Ripristina il Nutrimento e aumenta Salute massima e Vigore massimo del 10% per 30 minuti. Può essere attivo un solo bonus da cibo alla volta.
ITEM_HUNTERSSTEW_NAME,Stufato del Cacciatore
ITEM_INNOCULATIONPOTION_DESC,Una pozione a base di infuso di veleno che protegge dagli effetti velenosi e dal Decadimento.
ITEM_INNOCULATIONPOTION_EFFECT,Usalo per ottenere 5 di Inoculazione.\n Cariche si ricarica riposando.
ITEM_INNOCULATIONPOTION_NAME,Pozione di Inoculazione
ITEM_INNOCULATIONPOTION1_DESC,Una pozione a base di infuso di veleno che protegge dagli effetti velenosi e dal Decadimento.
ITEM_INNOCULATIONPOTION1_EFFECT,Usalo per ottenere 5 di Inoculazione.\n Cariche si ricarica riposando.
ITEM_INNOCULATIONPOTION1_NAME,Pozione di Inoculazione +1
ITEM_INNOCULATIONPOTION2_DESC,Una pozione a base di infuso di veleno che protegge dagli effetti velenosi e dal Decadimento.
ITEM_INNOCULATIONPOTION2_EFFECT,Usalo per ottenere 5 di Inoculazione.\n Cariche si ricarica riposando.
