Key,Text
SKILL_BRAWLER_EBR2_NAME,Potenziamento di Vigore
SKILL_BRAWLER_EBR2R1_DESC,Aumenta di 3 il valore massimo di Vigore.
SKILL_BRAWLER_EBR2R1_NAME,Potenziamento di Vigore
SKILL_BRAWLER_EBR2R2_DESC,Aumenta di 9 il valore massimo di Vigore.
SKILL_BRAWLER_EBR2R2_NAME,Potenziamento di Vigore
SKILL_BRAWLER_EBR2R3_DESC,Aumenta la tua Rigenerazione del vigore di 4%
SKILL_BRAWLER_EBR2R3_NAME,Aumento di Rigenerazione del vigore
SKILL_BRAWLER_EBR2R4_DESC,"Quando stordisci un nemico, recuperi il 20% del tuo Vigore massimo."
SKILL_BRAWLER_EBR2R4_NAME,Riserve da Knockout
SKILL_BRAWLER_EBR3_DESC,Aumenta di 3 il valore massimo di Vigore.
SKILL_BRAWLER_EBR3_NAME,Potenziamento di Vigore
SKILL_BRAWLER_EBR5_DESC,Aumenta la tua Probabilità di critico di 2%
SKILL_BRAWLER_EBR5_NAME,Aumento della probabilità di critico da Taglio
SKILL_BRAWLER_EBR5R1_DESC,Aumenta la tua Probabilità di critico di 2%
SKILL_BRAWLER_EBR5R1_NAME,Aumento della probabilità di critico da Taglio
SKILL_BRAWLER_EBR5R2_DESC,Aumenta la tua Probabilità di critico di 4%
SKILL_BRAWLER_EBR5R2_NAME,Aumento della probabilità di critico da Taglio
SKILL_BRAWLER_EBR5R3_DESC,Aumenta la tua Velocità di movimento di 2%
SKILL_BRAWLER_EBR5R3_NAME,Aumento di Velocità di movimento
SKILL_BRAWLER_EBR5R4_DESC,Aumenta la tua Velocità di movimento di 2%
SKILL_BRAWLER_EBR5R4_NAME,Aumento di Velocità di movimento
SKILL_BRAWLER_EBR5R5_DESC,Aumenta la tua Velocità di movimento di 6%
SKILL_BRAWLER_EBR5R5_NAME,Aumento di Velocità di movimento
SKILL_BRAWLER_EBR5R6_DESC,Aumenta la tua Velocità di movimento di 2%
SKILL_BRAWLER_EBR5R6_NAME,Aumento di Velocità di movimento
SKILL_BRAWLER_EBR5R7_DESC,"Quando infliggi un colpo critico a un nemico, ottieni il 20% di Velocità di movimento per 3 secondi."
SKILL_BRAWLER_EBR5R7_NAME,Falcata Improvvisa
SKILL_BRAWLER_EBR7_DESC,Aumenta la tua Probabilità di critico di 2%
SKILL_BRAWLER_EBR7_NAME,Aumento della probabilità di critico da Taglio
SKILL_BRAWLER_EBR9_DESC,Aumenta la tua Probabilità di critico di 2%
SKILL_BRAWLER_EBR9_NAME,Aumento della probabilità di critico da Taglio
SKILL_BRAWLER_ES1_DESC,Jab rapido ora ripristina 5 Vigore al colpo.
SKILL_BRAWLER_ES1_NAME,Colpo ristoratore
SKILL_BRAWLER_ES1B1_DESC,Aumenta del 6% per punto il bonus al Danno fisico conferito da Jab rapido.
SKILL_BRAWLER_ES1B1_NAME,Aumento bonus fisico di Jab rapido I
SKILL_BRAWLER_ES1B10_DESC,Aumenta di 1 per punto la Furia ottenuta con Jab Infuriante.
SKILL_BRAWLER_ES1B10_NAME,Aumento Jab Infuriante II
SKILL_BRAWLER_ES1B11_DESC,Aumenta di 1 il numero massimo di colpi aggiuntivi.
SKILL_BRAWLER_ES1B11_NAME,Aumento Jab Furente II
SKILL_BRAWLER_ES1B12_DESC,Aumenta di 1 per punto la Furia ottenuta con Jab Infuriante.
SKILL_BRAWLER_ES1B12_NAME,Aumento Jab Infuriante III
SKILL_BRAWLER_ES1B13_DESC,Aumenta di 1 il numero massimo di colpi aggiuntivi.
SKILL_BRAWLER_ES1B13_NAME,Aumento Jab Furente III
SKILL_BRAWLER_ES1B2_DESC,Aumenta del 6% per punto il bonus al Danno fisico conferito da Jab rapido.
SKILL_BRAWLER_ES1B2_NAME,Aumento bonus fisico di Jab rapido II
SKILL_BRAWLER_ES1B3_DESC,Aumenta del 6% per punto il bonus al Danno fisico conferito da Jab rapido.
SKILL_BRAWLER_ES1B3_NAME,Aumento bonus fisico di Jab rapido III
SKILL_BRAWLER_ES1B4_DESC,Aumenta di 1 il numero di cariche disponibili di Jab rapido.
SKILL_BRAWLER_ES1B4_NAME,Aumento cariche di Jab rapido I
SKILL_BRAWLER_ES1B5_DESC,Aumenta di 1 il numero di cariche disponibili di Jab rapido.
SKILL_BRAWLER_ES1B5_NAME,Aumento cariche di Jab rapido II
SKILL_BRAWLER_ES1B6_DESC,Aumenta di 8% per punto il danno di Jab rapido.
SKILL_BRAWLER_ES1B6_NAME,Aumento del danno da Jab rapido I
SKILL_BRAWLER_ES1B7_DESC,Aumenta di 8% per punto il danno di Jab rapido.
SKILL_BRAWLER_ES1B7_NAME,Aumento del danno da Jab rapido II
SKILL_BRAWLER_ES1B8_DESC,Aumenta di 1 per punto la Furia ottenuta con Jab Infuriante.
SKILL_BRAWLER_ES1B8_NAME,Aumento Jab Infuriante I
SKILL_BRAWLER_ES1B9_DESC,Aumenta di 1 il numero massimo di colpi aggiuntivi.
SKILL_BRAWLER_ES1B9_NAME,Aumento Jab Furente I
SKILL_BRAWLER_ES1U1_DESC,"Ogni Jab rapido lanciato entro 2 secondi dal precedente ne aumenta il danno del 12%, fino a 3 accumuli."
SKILL_BRAWLER_ES1U1_NAME,Colpi rapidi
SKILL_BRAWLER_ES1U2_DESC,"Colpire un nemico con Jab rapido riduce di 1 secondo il tempo di recupero di un incantesimo casuale, ma Jab rapido non aumenta più il tuo Danno fisico."
SKILL_BRAWLER_ES1U2_NAME,Colpi ciclici
SKILL_BRAWLER_ES1U3_DESC,"Jab rapido conferisce 2 Furia al colpo, ma il suo bonus al Danno fisico è ridotto del 12%."
SKILL_BRAWLER_ES1U3_NAME,Jab Infuriante
SKILL_BRAWLER_ES1U4_DESC,"Jab rapido consuma fino a 10 Furia per colpire il bersaglio più volte, consumando 2 Furia per colpo aggiuntivo, fino a 5 colpi aggiuntivi. I colpi aggiuntivi non possono attivare Colpo ristoratore, Colpi ciclici o Colpi rapidi."
SKILL_BRAWLER_ES1U4_NAME,Jab Furente
SKILL_BRAWLER_ES2_DESC,"Premi per lanciare. Sferra un gancio pesante, infliggendo Danno contundente con elevato Accumulo di stordimento e interrompendo il nemico."
SKILL_BRAWLER_ES2_NAME,Gancio potente
SKILL_BRAWLER_ES2B1_DESC,Aumenta di 10% per punto l'Accumulo di stordimento di Gancio potente.
SKILL_BRAWLER_ES2B1_NAME,Aumento Accumulo di stordimento di Gancio potente I
SKILL_BRAWLER_ES2B10_DESC,Aumenta di 1 per punto ogni applicazione di Sanguinamento di Gancio Lacerante.
SKILL_BRAWLER_ES2B10_NAME,Aumento di Gancio Lacerante I
SKILL_BRAWLER_ES2B11_DESC,Aumenta di 1 per punto il valore di Furia ottenuto da Gancio Infuriante.
SKILL_BRAWLER_ES2B11_NAME,Aumento di Gancio Infuriante I
SKILL_BRAWLER_ES2B12_DESC,Aumenta del 2% per punto l'Accumulo di stordimento ottenuto per Furia consumata e del 6% per punto l'aumento massimo dell'Accumulo di stordimento.
SKILL_BRAWLER_ES2B12_NAME,Aumento di Gancio Furente I
SKILL_BRAWLER_ES2B13_DESC,Aumenta di 1 per punto ogni applicazione di Sanguinamento di Gancio Lacerante.
SKILL_BRAWLER_ES2B13_NAME,Aumento di Gancio Lacerante II
SKILL_BRAWLER_ES2B14_DESC,Aumenta di 1 per punto il valore di Furia ottenuto da Gancio Infuriante.
SKILL_BRAWLER_ES2B14_NAME,Aumento di Gancio Infuriante II
SKILL_BRAWLER_ES2B15_DESC,Aumenta del 2% per punto l'Accumulo di stordimento ottenuto per Furia consumata e del 6% per punto l'aumento massimo dell'Accumulo di stordimento.
SKILL_BRAWLER_ES2B15_NAME,Aumento di Gancio Furente II
SKILL_BRAWLER_ES2B16_DESC,Aumenta di 1 per punto ogni applicazione di Sanguinamento di Gancio Lacerante.
SKILL_BRAWLER_ES2B16_NAME,Aumento di Gancio Lacerante III
SKILL_BRAWLER_ES2B17_DESC,Aumenta di 1 per punto il valore di Furia ottenuto da Gancio Infuriante.
SKILL_BRAWLER_ES2B17_NAME,Aumento di Gancio Infuriante III
SKILL_BRAWLER_ES2B18_DESC,Aumenta del 2% per punto l'Accumulo di stordimento ottenuto per Furia consumata e del 6% per punto l'aumento massimo dell'Accumulo di stordimento.
SKILL_BRAWLER_ES2B18_NAME,Aumento di Gancio Furente III
SKILL_BRAWLER_ES2B2_DESC,Aumenta di 10% per punto l'Accumulo di stordimento di Gancio potente.
SKILL_BRAWLER_ES2B2_NAME,Aumento Accumulo di stordimento di Gancio potente II
SKILL_BRAWLER_ES2B3_DESC,Aumenta di 10% per punto l'Accumulo di stordimento di Gancio potente.
SKILL_BRAWLER_ES2B3_NAME,Aumento Accumulo di stordimento di Gancio potente III
SKILL_BRAWLER_ES2B4_DESC,Aumenta di 8% per punto il danno di Gancio potente.
SKILL_BRAWLER_ES2B4_NAME,Aumento del danno da Gancio potente I
SKILL_BRAWLER_ES2B5_DESC,Riduce di 10% per punto il tempo di recupero di Gancio potente.
SKILL_BRAWLER_ES2B5_NAME,Riduzione del Tempo di recupero di Gancio potente I
SKILL_BRAWLER_ES2B6_DESC,Aumenta di 8% per punto il danno di Gancio potente.
SKILL_BRAWLER_ES2B6_NAME,Aumento del danno da Gancio potente II
SKILL_BRAWLER_ES2B7_DESC,Riduce di 10% per punto il tempo di recupero di Gancio potente.
SKILL_BRAWLER_ES2B7_NAME,Riduzione del Tempo di recupero di Gancio potente II
SKILL_BRAWLER_ES2B8_DESC,Aumenta di 8% per punto il danno di Gancio potente.
SKILL_BRAWLER_ES2B8_NAME,Aumento del danno da Gancio potente III
SKILL_BRAWLER_ES2B9_DESC,Riduce di 10% per punto il tempo di recupero di Gancio potente.
SKILL_BRAWLER_ES2B9_NAME,Riduzione del Tempo di recupero di Gancio potente III
SKILL_BRAWLER_ES2U1_DESC,"Gancio potente infligge il 40% di danno in più, ma il suo arco d'impatto è ridotto del 35% e non interrompe più gli attacchi nemici."
SKILL_BRAWLER_ES2U1_NAME,Gancio Focalizzato
SKILL_BRAWLER_ES2U2_DESC,Gancio potente infligge Danno da taglio anziché Danno contundente.
SKILL_BRAWLER_ES2U2_NAME,Gancio tagliente
SKILL_BRAWLER_ES2U3_DESC,"L'arco d'impatto di Gancio potente aumenta del 40%, ma il suo danno è ridotto del 20%."
SKILL_BRAWLER_ES2U3_NAME,Gancio spazzante
SKILL_BRAWLER_ES2U4_DESC,"Gancio potente applica 3 cariche di Sanguinamento ai nemici colpiti. Se colpisce un solo nemico, applica altre 3 cariche di Sanguinamento."
SKILL_BRAWLER_ES2U4_NAME,Gancio Lacerante
SKILL_BRAWLER_ES2U5_DESC,Gancio potente ora genera 2 cariche di Furia per ogni nemico colpito.
SKILL_BRAWLER_ES2U5_NAME,Gancio Infuriante
SKILL_BRAWLER_ES2U6_DESC,"Gancio potente consuma fino a 10 Furia per aumentare il suo Accumulo di stordimento del 4% per Furia consumata, fino al 40%."
SKILL_BRAWLER_ES2U6_NAME,Gancio Furente
SKILL_BRAWLER_ES3_DESC,"Tieni premuto per caricare. Rilascia per sferrare un diretto pesante, infliggendo Danno contundente e interrompendo i nemici davanti a te. Il danno aumenta con il tempo di carica. Diretto potente consuma fino a 10 Furia al rilascio, aumentando il suo Accumulo di stordimento del 3% per Furia consumata, fino al 30%."
SKILL_BRAWLER_ES3_NAME,Diretto potente
SKILL_BRAWLER_ES3B1_DESC,Aumenta di 8% per punto il danno di Diretto potente.
SKILL_BRAWLER_ES3B1_NAME,Aumento del danno da Diretto potente I
SKILL_BRAWLER_ES3B10_DESC,Aumenta di 1 per punto la Furia conferita da Diretto Infuriante.
SKILL_BRAWLER_ES3B10_NAME,Aumento di Diretto Infuriante I
SKILL_BRAWLER_ES3B11_DESC,Aumenta del 2% per punto il danno ottenuto per Furia consumata e del 6% per punto l'aumento massimo del danno.
SKILL_BRAWLER_ES3B11_NAME,Aumento di Diretto Furente I
SKILL_BRAWLER_ES3B12_DESC,Aumenta di 2% per punto il danno ottenuto per ogni Sanguinamento consumato e di 6% per punto l'aumento massimo di danno.
SKILL_BRAWLER_ES3B12_NAME,Aumento di Diretto Mietente II
SKILL_BRAWLER_ES3B13_DESC,Aumenta di 1 per punto la Furia conferita da Diretto Infuriante.
SKILL_BRAWLER_ES3B13_NAME,Aumento di Diretto Infuriante II
SKILL_BRAWLER_ES3B14_DESC,Aumenta del 2% per punto il danno ottenuto per Furia consumata e del 6% per punto l'aumento massimo del danno.
SKILL_BRAWLER_ES3B14_NAME,Aumento di Diretto Furente II
SKILL_BRAWLER_ES3B15_DESC,Aumenta di 2% per punto il danno ottenuto per ogni Sanguinamento consumato e di 6% per punto l'aumento massimo di danno.
SKILL_BRAWLER_ES3B15_NAME,Aumento di Diretto Mietente III
SKILL_BRAWLER_ES3B16_DESC,Aumenta di 1 per punto la Furia conferita da Diretto Infuriante.
SKILL_BRAWLER_ES3B16_NAME,Aumento di Diretto Infuriante III
SKILL_BRAWLER_ES3B17_DESC,Aumenta del 2% per punto il danno ottenuto per Furia consumata e del 6% per punto l'aumento massimo del danno.
SKILL_BRAWLER_ES3B17_NAME,Aumento di Diretto Furente III
SKILL_BRAWLER_ES3B2_DESC,Aumenta di 8% per punto il danno di Diretto potente.
SKILL_BRAWLER_ES3B2_NAME,Aumento del danno da Diretto potente II
SKILL_BRAWLER_ES3B3_DESC,Aumenta di 8% per punto il danno di Diretto potente.
SKILL_BRAWLER_ES3B3_NAME,Aumento del danno da Diretto potente III
SKILL_BRAWLER_ES3B4_DESC,Aumenta del 15% per punto la velocità di carica di Diretto potente.
SKILL_BRAWLER_ES3B4_NAME,Aumento velocità di carica di Diretto potente I
SKILL_BRAWLER_ES3B5_DESC,Riduce di 10% per punto il tempo di recupero di Diretto potente.
SKILL_BRAWLER_ES3B5_NAME,Riduzione del Tempo di recupero di Diretto potente I
SKILL_BRAWLER_ES3B6_DESC,Riduce di 15% per punto il costo in Vigore di Diretto potente.
SKILL_BRAWLER_ES3B6_NAME,Riduzione del costo in Diretto potente I
SKILL_BRAWLER_ES3B7_DESC,Aumenta del 15% per punto la velocità di carica di Diretto potente.
SKILL_BRAWLER_ES3B7_NAME,Aumento velocità di carica di Diretto potente II
SKILL_BRAWLER_ES3B8_DESC,Riduce di 10% per punto il tempo di recupero di Diretto potente.
SKILL_BRAWLER_ES3B8_NAME,Riduzione del Tempo di recupero di Diretto potente II
SKILL_BRAWLER_ES3B9_DESC,Aumenta di 2% per punto il danno ottenuto per ogni Sanguinamento consumato e di 6% per punto l'aumento massimo di danno.
SKILL_BRAWLER_ES3B9_NAME,Aumento di Diretto Mietente I
SKILL_BRAWLER_ES3U1_DESC,"Diretto potente infligge il 30% di danno extra ai bersagli storditi, ma il 25% di danno in meno a quelli non storditi"
SKILL_BRAWLER_ES3U1_NAME,Diretto punitivo
SKILL_BRAWLER_ES3U2_DESC,"Diretto potente può essere caricato per il 50% più a lungo, aumentandone il tempo di carica massimo e il danno potenziale, ma la sua velocità di carica è ridotta del 20%."
SKILL_BRAWLER_ES3U2_NAME,Diretto costante
SKILL_BRAWLER_ES3U3_DESC,Diretto potente ora ti fa scattare in avanti.
SKILL_BRAWLER_ES3U3_NAME,Affondo diretto
SKILL_BRAWLER_ES3U4_DESC,Diretto potente si carica automaticamente al lancio.
SKILL_BRAWLER_ES3U4_NAME,Colpo automatico
SKILL_BRAWLER_ES3U5_DESC,"Diretto potente consuma il Sanguinamento sui nemici colpiti per ottenere il 6% di danno in più per carica di Sanguinamento consumata, fino al 60%."
SKILL_BRAWLER_ES3U5_NAME,Diretto Mietente
SKILL_BRAWLER_ES3U6_DESC,"Diretto potente non consuma più Furia. Conferisce invece 2 Furia al colpo, più altre 4 Furia se rilasciato a carica completa."
SKILL_BRAWLER_ES3U6_NAME,Diretto Infuriante
SKILL_BRAWLER_ES3U7_DESC,"Diretto potente non aumenta più il suo Accumulo di stordimento con la Furia consumata. Ottiene invece l'8% di danno in più per Furia consumata, fino all'80%."
SKILL_BRAWLER_ES3U7_NAME,Diretto Furente
SKILL_BRAWLER_START1_DESC,"Premi per lanciare. Sferra un jab rapido, infliggendo Danno contundente e potenziando il tuo Danno fisico per 2 secondi."
SKILL_BRAWLER_START1_NAME,Jab rapido
SKILL_BRAWLER_W1_DESC,Aumenta il tuo Danno da taglio di 6%
SKILL_BRAWLER_W1_NAME,Aumento di Danno da taglio
SKILL_BRAWLER_W10_DESC,Aumenta il tuo Danno critico di 12% \n Aumenta la tua Celerità magica di 4.
SKILL_BRAWLER_W10_NAME,Furia sanguinaria
SKILL_BRAWLER_W16_DESC,Aumenta il tuo danno contro i nemici sanguinanti del 12% \n Aumenta di 2 il Sanguinamento massimo che puoi applicare.
SKILL_BRAWLER_W16_NAME,Nato dal sangue
SKILL_BRAWLER_W4_DESC,Aumenta il tuo Danno da taglio del 6%. \n Aumenta la tua Salute massima di 15.
SKILL_BRAWLER_W4_NAME,Sangue del berserker
SKILL_BRAWLER_WBL11_DESC,Aumenta di 6% il tuo danno contro i nemici sanguinanti
SKILL_BRAWLER_WBL11_NAME,Danno aumentato vs. sanguinanti
SKILL_BRAWLER_WBL12_DESC,Aumenta di 6% il tuo danno contro i nemici sanguinanti
SKILL_BRAWLER_WBL12_NAME,Danno aumentato vs. sanguinanti
SKILL_BRAWLER_WBL14_DESC,Aumenta di 6% il tuo danno contro i nemici sanguinanti
SKILL_BRAWLER_WBL14_NAME,Danno aumentato vs. sanguinanti
SKILL_BRAWLER_WBL15_DESC,Aumenta di 6% il tuo danno contro i nemici sanguinanti
SKILL_BRAWLER_WBL15_NAME,Danno aumentato vs. sanguinanti
SKILL_BRAWLER_WBL17_DESC,Aumenta la tua Probabilità di critico di 2%
SKILL_BRAWLER_WBL17_NAME,Aumento della probabilità di critico da Taglio
SKILL_BRAWLER_WBL18_DESC,Aumenta la tua Probabilità di critico di 4%
SKILL_BRAWLER_WBL18_NAME,Aumento della probabilità di critico da Taglio
SKILL_BRAWLER_WBL2_DESC,Aumenta il tuo Danno da taglio di 3%
SKILL_BRAWLER_WBL2_NAME,Aumento di Danno da taglio
SKILL_BRAWLER_WBL2R1_DESC,Aumenta il tuo Danno da taglio di 3%
SKILL_BRAWLER_WBL2R1_NAME,Aumento di Danno da taglio
SKILL_BRAWLER_WBL2R2_DESC,Aumenta il tuo Danno da taglio di 9%
SKILL_BRAWLER_WBL2R2_NAME,Aumento di Danno da taglio
SKILL_BRAWLER_WBL2R3_DESC,Aumenta di 3% tutto il Danno fisico
SKILL_BRAWLER_WBL2R3_NAME,Aumento di Danno fisico
SKILL_BRAWLER_WBL2R4_DESC,"Quando uccidi un nemico con Danno da taglio, ottieni il 20% di Danno fisico per 5 secondi."
SKILL_BRAWLER_WBL2R4_NAME,Taglia e Percuoti
SKILL_BRAWLER_WBL3_DESC,Aumenta il tuo Danno da taglio di 3%
SKILL_BRAWLER_WBL3_NAME,Aumento di Danno da taglio
SKILL_BRAWLER_WBL5_DESC,Aumenta il tuo Danno critico di 6%
SKILL_BRAWLER_WBL5_NAME,Aumento di Danno critico
SKILL_BRAWLER_WBL5R1_DESC,Aumenta il tuo Danno critico di 6%
SKILL_BRAWLER_WBL5R1_NAME,Aumento di Danno critico
SKILL_BRAWLER_WBL5R2_DESC,Aumenta il tuo Danno critico di 18%
SKILL_BRAWLER_WBL5R2_NAME,Aumento di Danno critico
SKILL_BRAWLER_WBL5R3_DESC,Aumenta la tua Probabilità di critico di 2%
SKILL_BRAWLER_WBL5R3_NAME,Aumento della probabilità di critico da Taglio
SKILL_BRAWLER_WBL5R4_DESC,Aumenta la tua Probabilità di critico di 2%
SKILL_BRAWLER_WBL5R4_NAME,Aumento della probabilità di critico da Taglio
SKILL_BRAWLER_WBL5R5_DESC,Aumenta la tua Probabilità di critico di 4%
SKILL_BRAWLER_WBL5R5_NAME,Aumento della probabilità di critico da Taglio
SKILL_BRAWLER_WBL5R6_DESC,Aumenta la tua Probabilità di critico di 2%
SKILL_BRAWLER_WBL5R6_NAME,Aumento della probabilità di critico da Taglio
SKILL_BRAWLER_WBL5R7_DESC,"Al colpo critico, ottieni +25% Velocità d'attacco per 3 secondi"
SKILL_BRAWLER_WBL5R7_NAME,Ritmo Letale
SKILL_BRAWLER_WBL7_DESC,Aumenta il tuo Danno critico di 6%
SKILL_BRAWLER_WBL7_NAME,Aumento di Danno critico
SKILL_BRAWLER_WBL9_DESC,Aumenta il tuo Danno critico di 6%
SKILL_BRAWLER_WBL9_NAME,Aumento di Danno critico
SKILL_BRAWLER_WBR11_DESC,Aumenta di 1 il valore massimo di Sanguinamento applicabile.
SKILL_BRAWLER_WBR11_NAME,Aumento di Sanguinamento max
SKILL_BRAWLER_WBR12_DESC,Aumenta di 1 il valore massimo di Sanguinamento applicabile.
SKILL_BRAWLER_WBR12_NAME,Aumento di Sanguinamento max
SKILL_BRAWLER_WBR14_DESC,Aumenta di 1 il valore massimo di Sanguinamento applicabile.
SKILL_BRAWLER_WBR14_NAME,Aumento di Sanguinamento max
SKILL_BRAWLER_WBR15_DESC,Aumenta di 1 il valore massimo di Sanguinamento applicabile.
SKILL_BRAWLER_WBR15_NAME,Aumento di Sanguinamento max
SKILL_BRAWLER_WBR17_DESC,Aumenta di 1 secondo la durata del tuo Sanguinamento.
SKILL_BRAWLER_WBR17_NAME,Aumento di Durata Sanguinamento
SKILL_BRAWLER_WBR18_DESC,Aumenta di 2 secondi la durata del tuo Sanguinamento.
SKILL_BRAWLER_WBR18_NAME,Aumento di Durata Sanguinamento
SKILL_BRAWLER_WBR2_DESC,Aumenta di 8 il valore massimo di Salute.
SKILL_BRAWLER_WBR2_NAME,Potenziamento di Salute
SKILL_BRAWLER_WBR2R1_DESC,Aumenta di 8 il valore massimo di Salute.
SKILL_BRAWLER_WBR2R1_NAME,Potenziamento di Salute
SKILL_BRAWLER_WBR2R2_DESC,Aumenta di 15 il valore massimo di Salute.
SKILL_BRAWLER_WBR2R2_NAME,Potenziamento di Salute
SKILL_BRAWLER_WBR2R3_DESC,Aumenta di 3% il valore massimo di Salute
SKILL_BRAWLER_WBR2R3_NAME,Aumento di Salute max
SKILL_BRAWLER_WBR2R4_DESC,"Quando subisci danno che ti porterebbe sotto il 40% di HP, il danno si dimezza. Può verificarsi solo una volta ogni 30 secondi."
SKILL_BRAWLER_WBR2R4_NAME,Pelle Spessa
SKILL_BRAWLER_WBR3_DESC,Aumenta di 8 il valore massimo di Salute.
