Key,Text
CODEX_BUILDTENDERBERRYPLOT_NAME,Appezzamento di Tenderberry
CODEX_BUILDTENT_DESC,Una tenda da spedizione logora per allestire un campo. Usa per dormire. \n Conferisce il Bonus Ben Riposato: \n Bonus XP dai mostri: 10% \n Decadimento di Fame e Sete ridotto: 5% \n Durata: 10 minuti
CODEX_BUILDTENT_NAME,Tenda
CODEX_BUILDTENTCLONEA_NAME,Tenda dell'Archeologo Perduto
CODEX_BUILDTENTCLONEB_NAME,Tenda dell'Archeologo Perduto
CODEX_BUILDTENTCLONEC_NAME,Tenda dell'Archeologo Perduto
CODEX_BUILDTENTCLONED_NAME,Tenda dell'Archeologo Perduto
CODEX_BUILDTHAUMABLOSSOMPLOT_DESC,Un appezzamento seminato a Thaumablossom. Raccogli quando matura.
CODEX_BUILDTHAUMABLOSSOMPLOT_NAME,Appezzamento di Thaumablossom
CODEX_BUILDTREANTSTOOL_DESC,Un sedile basso intagliato nel legno di Treant. Freme ancora di vita.
CODEX_BUILDTREANTSTOOL_NAME,Sgabello di Treant
CODEX_BUILDTREANTTROPHY_DESC,Trofeo da muro ricavato da un Treant abbattuto.
CODEX_BUILDTREANTTROPHY_NAME,Trofeo di Treant
CODEX_BUILDWATERWELL_DESC,Un pozzo d'acqua. Produce periodicamente Acqua da raccogliere.
CODEX_BUILDWATERWELL_NAME,Pozzo d'Acqua
CODEX_BUILDWAYPOINT_DESC,Un piccolo Varco tutto tuo. Una volta eretto compare sulla mappa del Santuario e vi si può viaggiare come a qualsiasi altro.
CODEX_BUILDWAYPOINT_NAME,Punto di passaggio
CODEX_BUILDWINDOWAOUT_DESC,Una finestra di pino che lascia entrare la luce del giorno.
CODEX_BUILDWINDOWAOUT_NAME,Finestra di Pino
CODEX_BUILDWOODFIRESTOVE_DESC,Postazione di cucina al chiuso a calore costante. Prepara pasti sostanziosi.
CODEX_BUILDWOODFIRESTOVE_NAME,Stufa a legna
CODEX_BUILDWORKBENCH_DESC,Postazione base per attrezzi e componenti. Serve a creare attrezzi e componenti di grado I.
CODEX_BUILDWORKBENCH_NAME,Banco da lavoro
CODEX_CAT_BUILDING_BLURB,"Tutto ciò che puoi costruire sul tuo terreno. Muri, laboratori, comodità e curiosità."
CODEX_CAT_BUILDING_NAME,Costruzioni
CODEX_CAT_CRAFTING_BLURB,"Ogni ricetta che puoi apprendere. Cosa produce, quanto costa e cosa permette di ottenere."
CODEX_CAT_CRAFTING_NAME,Artigianato
CODEX_CAT_DAMAGETYPES_BLURB,"I danni nel mondo appartengono a diversi tipi, ciascuno contrastato, penetrato e amplificato separatamente."
CODEX_CAT_DAMAGETYPES_NAME,Tipi di danno
CODEX_CAT_DEFENCE_BLURB,"La Difesa comprende tutto ciò che riduce il danno subito. Il danno in arrivo viene ridotto da una formula:\n\n\n\nRiduzione % = Difesa × 100 / (Difesa + 100) - Penetrazione dell'attaccante\n\n\n\nDifesa = (Livello + Bonus fissi) × (1 + Bonus %)\n\n\n\nDifesa - Armatura contro danni da Taglio, Perforanti e Contundenti; Resistenza contro ogni elemento, calcolata separatamente.\n\nLivello - ogni personaggio e mostro ha una difesa di base pari al proprio livello.\n\nBonus fissi - Armatura e Resistenza da equipaggiamento, Albero delle abilità ed effetti, sommate fra loro.\n\nBonus % - aumenti percentuali sommati fra loro e applicati una sola volta.\n\nPenetrazione - la statistica di Penetrazione corrispondente dell'attaccante, sottratta alla tua riduzione.\n\n\n\nRendimenti decrescenti: 100 Difesa dimezza il danno subito e ogni punto successivo incide meno del precedente. Aumentarla aiuta sempre, ma non rende immuni. Ogni colpo infligge almeno 1 danno."
CODEX_CAT_DEFENCE_NAME,Difesa
CODEX_CAT_EFFECTS_BLURB,"Condizioni inflitte quando si riempie un indicatore di accumulo nascosto. Alcune danneggiano, altre debilitano, molte fanno entrambe le cose."
CODEX_CAT_EFFECTS_NAME,Effetti ad accumulo
CODEX_CAT_EMPOWERMENTS_BLURB,"Mostri rari che compaiono con un singolo potenziamento, una corruzione che conferisce loro un'abilità aggiuntiva."
CODEX_CAT_EMPOWERMENTS_NAME,Mostri potenziati
CODEX_CAT_EQUIPMENTSETS_NAME,Set di equipaggiamento
CODEX_CAT_MONSTERS_BLURB,Le creature delle terre selvagge. Conosci il tuo nemico prima che sia lui a conoscere te.
CODEX_CAT_MONSTERS_NAME,Mostri
CODEX_CAT_NPCS_BLURB,"La gente del regno. Alleati, mercanti e misteri."
CODEX_CAT_NPCS_NAME,Persone
CODEX_CAT_OFFENCE_BLURB,"L'Offesa comprende tutto ciò che determina la potenza dei tuoi attacchi. Ogni colpo segue una formula:\n\n\n\nDanno = Moltiplicatore dell'attacco × Potere × (1 + Statistiche della fonte + Statistiche del tipo) × (1 + Effetti più forti) × (1 - Riduzione del bersaglio)\n\n\n\nMoltiplicatore dell'attacco - la potenza dell'attacco o dell'incantesimo stesso.\n\nPotere - Potere fisico per danni da Taglio, Perforanti e Contundenti; Potere magico per gli elementi.\n\nStatistiche della fonte - i tuoi bonus percentuali al Danno fisico o al Danno magico, sommati fra loro.\n\nStatistiche del tipo - bonus percentuali al tipo preciso di danno, come Danno da fuoco o Danno da taglio, sommati fra loro.\n\nEffetti più forti - i bonus attivi dello stesso genere non si accumulano; si applicano l'effetto della fonte più forte e quello del tipo più forte, sommandoli fra loro.\n\nRiduzione del bersaglio - vedi la categoria Difesa.\n\n\n\nI colpi critici moltiplicano il risultato per il tuo Danno critico. Ogni colpo infligge almeno 1 danno."
CODEX_CAT_OFFENCE_NAME,Offesa
CODEX_CAT_SPELLS_BLURB,"Ogni arte di guerra e meraviglia che un eroe può apprendere. Costi, tempi di recupero e ciò che lasciano dietro di sé."
CODEX_CAT_SPELLS_NAME,Incantesimi
CODEX_CAT_TIMEDEFFECTS_BLURB,"Condizioni temporanee con durata limitata. Bonus e penalità da pozioni, cibo, incantesimi e attacchi nemici. Scadono da soli; fonti più forti applicano versioni più durature o potenti.\nLe icone nella barra degli effetti sono di due tipi. Gli effetti attivi sono condizioni applicate a te; ricevere di nuovo lo stesso effetto non lo accumula, perché vale solo l'istanza più forte. I bonus passivi si attivano tramite abilità ed equipaggiamento e si sommano a tutti gli altri bonus.\nPassa il puntatore su un'icona per vederne il tipo."
CODEX_CAT_TIMEDEFFECTS_NAME,Effetti
CODEX_CAT_UTILITY_BLURB,"Statistiche utili fuori dal combattimento: quanto bene sostieni gli altri, quanto velocemente viaggi e quanto puoi trasportare."
CODEX_CAT_UTILITY_NAME,Utilità
CODEX_CAT_VITALS_BLURB,"Le risorse fondamentali per continuare a combattere: Salute, Concentrazione, Vigore e il Nutrimento che le rifornisce."
CODEX_CAT_VITALS_NAME,Vitali
CODEX_EFFECTALACRITY_DESC,Un bonus cumulabile che accelera gli attacchi base.\nOgni accumulo aumenta la tua Velocità d'attacco del 2%.\nSi ottiene da alcune tecniche di combattimento.
CODEX_EFFECTALACRITY_NAME,Alacrità
CODEX_EFFECTBLEEDING_DESC,Un effetto cumulabile di danno nel tempo.\nOgni accumulo infligge danni ogni secondo in base al Potere fisico dell'attaccante. Altri colpi che causano Sanguinamento aggiungono accumuli.\n\n\n\n\nL'equipaggiamento può prolungarne la durata e amplificarne il danno.
CODEX_EFFECTBLEEDING_NAME,Sanguinamento
CODEX_EFFECTBURNING_DESC,Un effetto cumulabile di danno nel tempo.\nOgni accumulo infligge danni ogni secondo in base al Potere magico dell'attaccante. Altri colpi che causano Ustione aggiungono accumuli.\n\n\n\n\nL'equipaggiamento può prolungarne la durata e amplificarne il danno.
CODEX_EFFECTBURNING_NAME,Ustione
CODEX_EFFECTCHILL_DESC,Una penalità cumulabile che rallenta la vittima.\nOgni accumulo riduce la Velocità di movimento del 2%.\nIl Gelo viene applicato soprattutto dagli attacchi di Ghiaccio.\n\n\n\n\nL'equipaggiamento può prolungarne la durata e potenziarne il rallentamento.
CODEX_EFFECTCHILL_NAME,Gelo
CODEX_EFFECTCROSSBOWSWAP_DESC,Un bonus cumulabile ottenuto passando alla balestra. Ogni accumulo aumenta la tua Velocità di movimento finché dura.
CODEX_EFFECTCROSSBOWSWAP_NAME,Cambio a balestra
CODEX_EFFECTDOUBLESTRIKE_DESC,"Un bonus cumulabile che raddoppia gli attacchi.\nFinché hai accumuli, ogni colpo ne consuma uno e infligge due volte il proprio danno.\n\n\n\n\nL'equipaggiamento può prolungarne la durata."
CODEX_EFFECTDOUBLESTRIKE_NAME,Colpo doppio
CODEX_EFFECTFROSTBOUND_DESC,Un bonus cumulabile che ti rende più resistente al freddo.\nOgni accumulo aumenta la tua Resistenza al ghiaccio.\n\n\n\n\nL'equipaggiamento può prolungarne la durata.
CODEX_EFFECTFROSTBOUND_NAME,Vincolo gelido
CODEX_EFFECTINOCULATION_DESC,Un bonus cumulabile che ti protegge dalle tossine.\nOgni accumulo riduce del 2% il danno subito dagli effetti periodici del Veleno.\n\n\n\n\nL'equipaggiamento può prolungarne la durata.
CODEX_EFFECTINOCULATION_NAME,Inoculazione
CODEX_EFFECTKINDLED_DESC,Un bonus cumulabile che ti protegge dalle fiamme.\nOgni accumulo riduce del 2% il danno subito dagli effetti periodici dell'Ustione.\n\n\n\n\nL'equipaggiamento può prolungarne la durata.
CODEX_EFFECTKINDLED_NAME,Ravvivato
CODEX_EFFECTPOISON_DESC,Un effetto cumulabile di danno nel tempo.\nOgni accumulo infligge danni ogni secondo in base al più alto tra Potere fisico e Potere magico dell'attaccante. Altri colpi che causano Veleno aggiungono accumuli.\n\n\n\n\nL'equipaggiamento può prolungarne la durata e amplificarne il danno.
CODEX_EFFECTPOISON_NAME,Veleno
CODEX_EFFECTRAGE_DESC,"Un bonus cumulabile che potenzia gli attacchi fisici.\nOgni accumulo aumenta del 2% il Danno fisico che infliggi.\nSi ottiene da alcuni incantesimi, pozioni e passive.\n\n\n\n\nL'equipaggiamento può prolungarne la durata."
CODEX_EFFECTRAGE_NAME,Furia
CODEX_EFFECTSHOCK_DESC,Aumenta la riduzione dei tempi di recupero e la Velocità di movimento.
CODEX_EFFECTSHOCK_NAME,Scossa
CODEX_EFFECTSWORDSWAP_DESC,Un bonus cumulabile ottenuto passando alla spada. Ogni accumulo aumenta la tua Velocità d'attacco finché dura.
CODEX_EFFECTSWORDSWAP_NAME,Cambio a spada
CODEX_EFFECTTEMPORALECHO_DESC,Una penalità cumulabile che rallenta la vittima.\nOgni accumulo riduce la Velocità di movimento del 2%.\n\n\n\n\nL'equipaggiamento può prolungarne la durata e potenziarne il rallentamento.
CODEX_EFFECTTEMPORALECHO_NAME,Eco temporale
CODEX_EFFECTTEMPORALSURGE_DESC,Un bonus cumulabile che ti rende più rapido.\nOgni accumulo aumenta la Velocità di movimento dell'1%.\n\n\n\n\nL'equipaggiamento può prolungarne la durata.
CODEX_EFFECTTEMPORALSURGE_NAME,Ondata temporale
CODEX_EFFECTTREANTBURNING_DESC,Gli accumuli di Ustione aumentano il danno al bersaglio
CODEX_EFFECTTREANTBURNING_NAME,Ustione Treant
CODEX_EFFECTVERSATILEWARRIOR_DESC,Un bonus cumulabile per combattere con lama e incantesimi. Ogni accumulo aumenta sia il Danno fisico sia il Danno magico che infliggi.
CODEX_EFFECTVERSATILEWARRIOR_NAME,Guerriero Versatile
CODEX_EMPOWERMENTARCANESHIELDED_DESC,Un potenziamento che conferisce al mostro una barriera capace di assorbire interamente un incantesimo.\nLa barriera ritorna poco dopo essere stata consumata e ferma solo i lanci diretti: il danno nel tempo già attivo sul mostro continua a infliggergli danni attraverso di essa.
CODEX_EMPOWERMENTARCANESHIELDED_NAME,Scudo Arcano
CODEX_EMPOWERMENTBLIGHTED_DESC,"Un potenziamento che lascia una scia di Pozze di Veleno ovunque passi il mostro.\nLe pozze compaiono durante gli spostamenti, non a intervalli regolari: se il mostro ti insegue, contamina tutto il percorso alle sue spalle."
CODEX_EMPOWERMENTBLIGHTED_NAME,Infetto
CODEX_EMPOWERMENTBRUTAL_DESC,"Un potenziamento che aumenta il danno e la Velocità di movimento del mostro.\nIl suo modo di combattere non cambia, ma gli attacchi noti colpiscono più forte e arrivano prima di quanto ti aspetti da quella creatura."
CODEX_EMPOWERMENTBRUTAL_NAME,Brutal
CODEX_EMPOWERMENTFLAMECALLER_DESC,"Un potenziamento che lascia Fosse Ardenti sul terreno sotto il mostro.\nNuove fosse compaiono durante lo scontro, ovunque si trovi: un lungo combattimento nello stesso punto riempie gradualmente il terreno di fuoco da evitare."
CODEX_EMPOWERMENTFLAMECALLER_NAME,Evocafiamme
CODEX_EMPOWERMENTFROSTBOUND_DESC,"Un potenziamento che avvolge il mostro in un campo persistente di freddo.\nStargli vicino applica Gelo: più a lungo resti a distanza ravvicinata, più vieni rallentato."
CODEX_EMPOWERMENTFROSTBOUND_NAME,Vincolo gelido
CODEX_EMPOWERMENTMORTAR_DESC,Un potenziamento che lancia periodicamente un proiettile esplosivo sulla posizione di un giocatore.\nSceglie qualcuno nella zona indipendentemente da chi sta combattendo: chi attacca a distanza o offre supporto è esposto quanto chi sta in prima linea.
CODEX_EMPOWERMENTMORTAR_NAME,Mortaio
CODEX_EMPOWERMENTSPITEFUL_DESC,Un potenziamento che spara periodicamente un anello di proiettili in ogni direzione.\nLa salva ignora l'orientamento del mostro: arretrare di lato non basta. Osserva il lancio e spostati fuori dalla traiettoria dell'anello.
CODEX_EMPOWERMENTSPITEFUL_NAME,Rancoroso
CODEX_EMPOWERMENTSTORMAURA_DESC,Un potenziamento che infligge continuamente Danno da etere a chiunque si trovi vicino al mostro.\nIl danno si applica senza che il mostro attacchi: restare a distanza ravvicinata costa Salute anche mentre pari o schivi i suoi colpi.
CODEX_EMPOWERMENTSTORMAURA_NAME,Aura Tempestosa
CODEX_EMPOWERMENTSWIFT_DESC,"Un potenziamento che aumenta la Velocità di movimento del mostro.\nSi avvicina e si riposiziona più velocemente di un mostro normale, rendendo meno affidabili gli attacchi in arretramento e la fuga."
CODEX_EMPOWERMENTSWIFT_NAME,Veloce
CODEX_EMPOWERMENTUNYIELDING_DESC,Un potenziamento che riduce drasticamente la durata degli stordimenti inflitti al mostro.\nLo stordimento lo trattiene appena: aspettati che continui ad agire quando un nemico normale sarebbe indifeso.
CODEX_EMPOWERMENTUNYIELDING_NAME,Inflessibile
CODEX_EMPOWERMENTVENOMOUS_DESC,Un potenziamento che applica Veleno ogni volta che un attacco del mostro ti colpisce.\nGli accumuli crescono rapidamente sotto attacchi ravvicinati continui: allontanati o rimuovili prima che il danno nel tempo superi le tue capacità di cura.
CODEX_EMPOWERMENTVENOMOUS_NAME,Velenoso
CODEX_FACT_BUY,Compra
CODEX_FACT_CASTTIME,Tempo di lancio
CODEX_FACT_CATEGORY,Categoria
CODEX_FACT_CHARGES,Cariche
CODEX_FACT_CONCENTRATION,Concentrazione
CODEX_FACT_COOLDOWN,Tempo di recupero
CODEX_FACT_CRAFTEDAT,Creato presso
CODEX_FACT_DAMAGETYPE,Tipo di danno
CODEX_FACT_DANGER,Pericolo
CODEX_FACT_ELEMENT,Elemento
CODEX_FACT_HEALTHCOST,Costo in Salute
CODEX_FACT_KIND,Genere
CODEX_FACT_LEVEL,Livello
CODEX_FACT_MAXSTACKS,Accumuli massimi
CODEX_FACT_NOURISHMENT,Nutrimento
CODEX_FACT_PARENT,Voce principale
CODEX_FACT_PROFICIENCY,Competenza
CODEX_FACT_RANGE,Portata
CODEX_FACT_REGION,Regione
CODEX_FACT_SELL,Vendi
CODEX_FACT_SET,Set
CODEX_FACT_STACK,Accumulo
CODEX_FACT_STAMINA,Vigore
CODEX_FACT_STORAGESLOTS,Slot di deposito
CODEX_FACT_TAGS,Etichette
CODEX_FACT_TARGETS,Bersagli
CODEX_FACT_TIME,Tempo
CODEX_FACT_TITLE,Titolo
CODEX_FACT_TYPE,Tipo
CODEX_FACT_WEIGHT,Peso
CODEX_FACT_XP,XP
CODEX_FACT_ZONES,Zone
