Key,Text
ITEMCAT_OFFENSIVETOOL,Arma
ITEMCAT_PET,Compagno
ITEMCAT_POTION,Pozione
ITEMCAT_RECIPE,Ricetta
ITEMCAT_RESOURCE,Risorsa
ITEMCAT_SPELLBOOK,Libro degli incantesimi
ITEMCAT_STAMINAPOTION,Pozione di vigore
MAPFRAG_FARMLANDSEAST,Terre coltivate Est
MAPFRAG_FARMLANDSROAD,Strada delle terre coltivate
MAPFRAG_FARMLANDSWEST,Terre coltivate Ovest
MAPFRAG_GRIMHOLLOWPINES,Pini di Grimhollow
MAPFRAG_LOSTCAVERNSEAST,Caverne Perdute Est
MAPFRAG_LOSTCAVERNSWEST,Caverne Perdute Ovest
MAPFRAG_SANCTUMALPHA,Santuario Alpha
MAPFRAG_SOUTHBARROWS,Southbarrows
MAPFRAG_THECORRUPTEDGLADE,La Radura Corrotta
MAPFRAG_THEROOTCALLVEIL,Il Velo del Richiamo delle Radici
MAPFRAG_THEROOTWARDROAD,La Strada delle Radici
MONSTER_AELWYNORTHEWILDROOTFATHER,Aelwynor il Padre delle Radici Selvatiche
MONSTER_AELWYNORTHEWILDROOTFATHERDEED,Incarico: Aelwynor il Padre delle Radici Selvatiche
MONSTER_BANDIT,Bandito
MONSTER_BASILISK,Basilisco
MONSTER_BRIARHEARTTHEFIRECURSED,Briarheart il Maledetto dal Fuoco
MONSTER_CHICK,Pulcino
MONSTER_CHICKEN,Gallina
MONSTER_CORRUPTEDDROOP,Droop corrotto
MONSTER_CORRUPTEDDROOPEMPOWERED,Droop corrotto potenziato
MONSTER_CORRUPTEDFORESTKING,Re della Foresta corrotto
MONSTER_CORRUPTEDHEART1,Cuore corrotto
MONSTER_CORRUPTEDHEARTFALSELEAD,Cuore corrotto (falsa pista)
MONSTER_CORRUPTEDMONSTROUSDROOP,Droop mostruoso corrotto
MONSTER_CORRUPTEDTREANT,Treant corrotto
MONSTER_CORRUPTEDWILDWOODWOLF,Lupo di Wildwood corrotto
MONSTER_CORRUPTEDWILDWOODWOLFEMPOWERED,Lupo di Wildwood corrotto potenziato
MONSTER_DEER,Cervo
MONSTER_DROOP,Droop
MONSTER_DROOPEMPOWERED,Droop potenziato
MONSTER_DROOPLET,Drooplet
MONSTER_DROOPLETEMPOWERED,Drooplet potenziato
MONSTER_DROOPNEST,Nido di Droop
MONSTER_DROOPSPITTER,Droop sputatore
MONSTER_DROOPSPITTEREMPOWERED,Droop sputatore potenziato
MONSTER_DRYAD,Driade
MONSTER_DRYADBEASTWARDEN,Driade Custode delle Bestie
MONSTER_DRYADBEASTWARDENCORRUPTEDBEASTKEY,Chiave della bestia corrotta: Driade Custode delle Bestie
MONSTER_DRYADBEASTWARDENEMPOWERED,Driade Custode delle Bestie potenziata
MONSTER_DRYADRIVERCALLER,Driade Rivercaller
MONSTER_DRYADRIVERCALLERCORRUPTEDBEASTKEY,Chiave della bestia corrotta: Driade Rivercaller
MONSTER_DRYADRIVERCALLEREMPOWERED,Driade Rivercaller potenziata
MONSTER_DRYADROOTWEAVER,Driade Tessiradici
MONSTER_DRYADROOTWEAVERCORRUPTEDBEASTKEY,Chiave della bestia corrotta: Driade Tessiradici
MONSTER_DRYADROOTWEAVEREMPOWERED,Driade Tessiradici potenziata
MONSTER_FORESTHEART,Cuore della Foresta
MONSTER_GARGOYLE,Gargoyle
MONSTER_GOBLIN,Goblin
MONSTER_GOBLINBASHER,Goblin Picchiatore
MONSTER_GOBLINBASHEREMPOWERED,Goblin Picchiatore potenziato
MONSTER_GOBLINBASHERT2,Goblin Picchiatore T2
MONSTER_GOBLINDEVOURRUNNER,Goblin Corridore Divoratore
MONSTER_GOBLINFLASKRAT,Goblin Flaskrat
MONSTER_GOBLINFLASKRATEMPOWERED,Goblin Flaskrat potenziato
MONSTER_GOBLINFLASKRATT2,Goblin Flaskrat T2
MONSTER_GOBLINFLASKRATT2EMPOWERED,Goblin Flaskrat T2 potenziato
MONSTER_GOBLINKING,Re Goblin
MONSTER_GOBLINRIPPER,Goblin Squartatore
MONSTER_GOBLINRIPPEREMPOWERED,Goblin Squartatore potenziato
MONSTER_GOBLINRIPPERT2,Goblin Squartatore T2
MONSTER_GOBLINRIPPERT2EMPOWERED,Goblin Squartatore T2 potenziato
MONSTER_GODMODEDEER,Cervo God Mode
MONSTER_GORILLA,Gorilla
MONSTER_GOTBURGTHEBURNED,Gotburg l'Ustionato
MONSTER_HARPY,Arpia
MONSTER_HIGHPRIESTESSALTHAEAOFTHETIRATHLAN,Somma Sacerdotessa Althaea del Tirathlan
MONSTER_JJFISH,Pesce JJ
MONSTER_MONSTROUSDROOP,Droop mostruoso
MONSTER_MONSTROUSDROOPFARMLANDS,Droop mostruoso delle terre coltivate
MONSTER_PALEBARKTHEOLDOAK,Pale Bark la Vecchia Quercia
MONSTER_RABBIT,Coniglio
MONSTER_RAGEBORNFLASKRAT,Flaskrat nato dalla furia
MONSTER_RAGEBORNRIPPER,Squartatore nato dalla furia
MONSTER_ROTTINGTREANT,Treant putrescente
MONSTER_ROTTINGTREANTEMPOWERED,Treant putrescente potenziato
MONSTER_SLEEPINGDROOP,Droop dormiente
MONSTER_SMASHMOUTH,Smashmouth
MONSTER_SNAKE,Serpente
MONSTER_SPIDER,Ragno
MONSTER_SQUIRREL,Scoiattolo
MONSTER_TRAININGDUMMY,Manichino da allenamento
MONSTER_TREANT,Treant
MONSTER_TREANTEMPOWERED,Treant potenziato
MONSTER_WILDWOODAETHERFANGWOLF,Lupo Zanna d'Etere di Wildwood
MONSTER_WILDWOODAETHERFANGWOLFEMPOWERED,Lupo Zanna d'Etere di Wildwood potenziato
MONSTER_WILDWOODWOLF,Lupo di Wildwood
MONSTER_WILDWOODWOLFALPHA,Lupo di Wildwood alfa
MONSTER_WILDWOODWOLFALPHAB,Lupo di Wildwood alfa B
MONSTER_WILDWOODWOLFEMPOWERED,Lupo di Wildwood potenziato
MONSTER_WOLDROOTTHEPATHGUARDIAN,Woldroot il Guardiano del Sentiero
NOTIFY_BUILD_UNLOCKED_NAMED,Nuova costruzione sbloccata: {0}
NOTIFY_CROPS_READY,Colture pronte per il raccolto
NOTIFY_RECIPE_UNLOCKED,Nuova ricetta sbloccata
NOTIFY_RECIPE_UNLOCKED_NAMED,Nuova ricetta sbloccata: {0}
NOTIFY_SKILLPOINT_UNLOCKED,Nuovo punto abilità sbloccato
NOTIFY_SKILLPOINTS_UNLOCKED,Punti abilità sbloccati: {0}
PARTY_ALREADY_IN,Sei già in un gruppo
PARTY_ALREADY_INVITED,Hai già invitato quel giocatore di recente
PARTY_CREATED,Gruppo {0} creato
PARTY_DISBANDED,Il gruppo è stato sciolto
PARTY_DISBANDED_TITLE,Gruppo sciolto
PARTY_INVITE_FROM,Invito al gruppo da: {0}
PARTY_INVITE_SENT,Invito inviato a: {0}
PARTY_INVITED_TO,Sei stato invitato a unirti al gruppo: {0}
PARTY_LEAVE_CURRENT_FIRST,Devi prima lasciare il gruppo attuale
PARTY_MAX_SIZE,Il tuo gruppo ha già raggiunto la dimensione massima
PARTY_MUST_BE_IN_TO_LEAD,Devi essere in un gruppo per esserne il capo
PARTY_MUST_BE_IN_TO_LEAVE,Devi essere in un gruppo per uscirne
PARTY_MUST_BE_INVITED,Devi essere invitato a un gruppo
PARTY_MUST_BE_LEADER_DISBAND,Devi essere il capogruppo per scioglierlo
PARTY_MUST_BE_LEADER_TRANSFER,Devi essere il capogruppo per trasferirne la proprietà
PARTY_NAME_TAKEN,Quel nome di gruppo è già in uso
PARTY_NEW_LEADER,{0} è ora il capogruppo
PARTY_ONLY_LEADER_KICK,Solo il capogruppo può espellere giocatori
PARTY_PLAYER_ALREADY_IN,Quel giocatore è già nel tuo gruppo
PARTY_PLAYER_IN_OTHER,Quel giocatore è già in un gruppo
PARTY_PLAYER_JOINED,{0} si è unito al gruppo
PARTY_PLAYER_KICKED,{0} è stato espulso dal gruppo
PARTY_PLAYER_LEFT,{0} ha lasciato il gruppo
PARTY_PLAYER_NOT_FOUND,Nessun giocatore trovato con quel nome
PARTY_PLAYER_NOT_IN,Quel giocatore non è in questo gruppo
PARTY_PLAYER_NOT_IN_YOURS,Quel giocatore non è nel tuo gruppo
PARTY_YOU_KICKED,Sei stato espulso dal gruppo
PARTY_YOU_LEFT,Hai lasciato il gruppo
PET_BLIGHTCROW_DESC,"Originari delle paludi, i Corvi del Morbo cercano prede indebolite, aggravandone il male mentre le seguono per giorni."
PET_BLIGHTCROW_NAME,Corvo del Morbo
PET_CARRIONPARROT_DESC,"Uccelli predatori apprezzati dai cacciatori di Aldoria, i Pappagalli Carogna eccellono nel seguire i deboli, i feriti e i moribondi."
PET_CARRIONPARROT_NAME,Pappagallo Carogna
PET_EMBERHOUND_DESC,"Una razza nata da antichi esperimenti magici, i Cani di Brace sono oggi spesso considerati un pericoloso fastidio"
PET_EMBERHOUND_NAME,Cane di Brace
PET_FANGRACUB_DESC,"Un giovane lupo Fangra della Foresta di Wildwood, non ancora adulto ma già un cacciatore feroce."
PET_FANGRACUB_NAME,Cucciolo di Fangra
PET_FROSTOWL_DESC,"Originarie delle alture ghiacciate dei Monti di Dimraeth, le Civette Gelide ibernano in estate e vagano per Mirkea durante l'inverno"
PET_FROSTOWL_NAME,Civetta Gelida
PET_HOUND_DESC,"Un cane da caccia originario di Aldoria, tenuto comunemente dai cacciatori dei villaggi."
PET_HOUND_NAME,Cane
PET_MONKEY_NAME,Scimmia
PET_MOONCAT_DESC,"Compagno comune dei maghi studenti della Grande Accademia di Aldoria, noto per la sua magia rivitalizzante e la presenza rassicurante."
PET_MOONCAT_NAME,Gatto Lunare
PET_SILVERCAT_DESC,"Addestrati nella magia di Barriera alla Grande Accademia di Aldoria, i Gatti Argentati sono compagni preziosi dei maghi mandati in battaglia"
PET_SILVERCAT_NAME,Gatto Argentato
PET_WARCAT_DESC,"Originari delle Terre Sterili, i Gatti da Guerra sono compagni comuni dei minotauri di Xwin e marciano spesso al loro fianco in battaglia."
PET_WARCAT_NAME,Gatto da Guerra
POKER_TABLE_BUILD_UNLOCKED,Tavolo da poker sbloccato! Ora puoi costruirne uno alla base.
RELATIONSHIP_DESTINEDPARAMOUR,Amante Predestinato
RELATIONSHIP_EMERGINGFRIEND,Amicizia Nascente
RELATIONSHIP_FATEDPARAMOUR,Amante del Destino
RELATIONSHIP_FERVENTLOVER,Amante Fervente
RELATIONSHIP_IDEOLOGICALPARAGON,Modello Ideologico
RELATIONSHIP_IDEOLOGICALSPARK,Scintilla Ideologica
RELATIONSHIP_KINDREDCOMPANION,Compagno Affine
RELATIONSHIP_KINDREDSOUL,Anima Affine
RELATIONSHIP_LOYALCOMPANION,Compagno Leale
RELATIONSHIP_PASSIONATEPARTNER,Partner Appassionato
RELATIONSHIP_ROMANTICCOMPANION,Compagno Romantico
RELATIONSHIP_ROMANTICINTEREST,Interesse Romantico
RELATIONSHIP_SOULMATE,Anima Gemella
RELATIONSHIP_STEADFASTALLY,Alleato Fedele
RELATIONSHIP_STEADYCOMPANION,Compagno Stabile
RELATIONSHIP_STRANGER,Sconosciuto
REVIEW_JKLGERNE,Continua partita
SETTING_CASTING_CONFIRMTARGETING,Conferma bersaglio
SETTING_CASTING_HOLDCAST,Mantieni il lancio
SETTING_CASTING_QUICKCAST,Lancio rapido
SETTING_CONTROL_CONTROLLER,Controller
SETTING_CONTROL_MOUSE,Mouse
SETTING_CONTROL_WASD,WASD
SETTING_HARDWARE_PLAYSTATION,PlayStation
SETTING_HARDWARE_XBOX,Xbox
SETTING_LOBBY_FRIENDS_ONLY,Solo amici
SETTING_LOBBY_PRIVATE,Privata
SETTING_LOBBY_PUBLIC,Pubblica
SETTING_QUALITY_HIGH,Alto
SETTING_QUALITY_LOW,Basso
SETTING_QUALITY_MEDIUM,Medio
SETTING_RESOLUTION_DYNAMIC,Dinamica (nativa)
SETTING_RESOLUTION_SUPER_ULTRAWIDE,Super ultrapanoramico (1440p)
SETTING_RESOLUTION_UNKNOWN,Sconosciuto
SHOP_BASILTON_NAME,Sementi di Basilton
SHOP_BEFR_NAME,Negozio di Befr
SHOP_BEFRINPLAYERBASEA_NAME,Negozio di Befr
SHOP_BEFRSITTING_NAME,Negozio di Befr
SHOP_CORIN_NAME,Negozio di Corin
SHOP_DAW_NAME,Negozio di Daw
SHOP_DIYAR_NAME,Negozio di compagni di Diyar
SHOP_DZN_NAME,Negozio di Dzn
SHOP_DZNINDOORS_NAME,Negozio di Dzn
SHOP_MANGA_NAME,Equipaggiamento di Manga
SHOP_MANGAFORGE_NAME,Equipaggiamento di Manga
SHOP_MANGAINDOORS_NAME,Equipaggiamento di Manga
SHOP_MANGALOG_NAME,Equipaggiamento di Manga
SHOP_MYRLL_NAME,Myrll
SHOP_QALLAW_NAME,Taverna di Saqi
SHOP_RAHANER_NAME,Rahaner
SHOP_SAQI_NAME,Taverna di Saqi
SHOP_SCAVENGERGUARD_NAME,Negozio della Guardia Saccheggiatrice
SHOP_SERBAZ_NAME,Negozio di Shazhn
SHOP_SHAZHN_NAME,Negozio di Shazhn
SHOP_SHAZHNINDOORS_NAME,Negozio di Shazhn
SHOP_SUSPICIOUSTRADER_NAME,Negozio sospetto
SHOP_TAMSINSEW_NAME,Negozio di Tamsin
SHOP_TAMSINSIT_NAME,Negozio di Tamsin
SHOP_TRAVELLINGMERCHANTA_NAME,Mercante ambulante
SIDE_NOTIFICATION_HOLD,Tieni premuto
SKILLTREE_RESPEC_XYZ,Riassegna
SLOT_AMULET,Amuleto
SLOT_BADGE,Distintivo
SLOT_BELT,Cintura
SLOT_BRACER,Bracciale
SLOT_CHARM,Ciondolo
SLOT_RING,Anello
SLOT_RUNE,Runa
SLOT_UNDERCOAT,Sottoveste
STAT_ARCHETYPE_DESC,"L'archetipo del tuo personaggio, in base a razza e classe."
STAT_ARCHETYPE_NAME,Archetipo
STAT_ARMOR_DESC,"Aumenta la tua armatura, riducendo il danno fisico subito e sommandosi alle difese per tipo di danno. Meno efficace ai valori alti."
STAT_ARMOR_NAME,Armatura
STAT_ARMORPENETRATION_DESC,Fa sì che il tuo danno ignori una parte dell'armatura del bersaglio.
STAT_ARMORPENETRATION_NAME,Penetrazione dell'armatura
STAT_ARMORPENETRATIONPERCENT_DESC,Fa sì che il tuo danno ignori una percentuale dell'armatura del bersaglio.
STAT_ARMORPENETRATIONPERCENT_NAME,Penetrazione dell'armatura %
STAT_ARMORPERCENT_DESC,Aumenta la tua armatura di una percentuale.
STAT_ARMORPERCENT_NAME,Armatura %
STAT_ATTACKDAMAGE_DESC,"Un bonus percentuale applicato a tutto il danno che infliggi, sommato agli altri bonus percentuali."
STAT_ATTACKDAMAGE_NAME,Danno d'attacco
STAT_ATTACKSPEED_DESC,Aumenta la velocità della combo di attacco base (non influisce sulle abilità).
STAT_ATTACKSPEED_NAME,Velocità d'attacco
STAT_BLEEDDAMAGE_DESC,Aumenta il danno inflitto dal sanguinamento.
STAT_BLEEDDAMAGE_NAME,Danno da sanguinamento
STAT_BLEEDDURATION_DESC,Aumenta la durata delle cariche di sanguinamento.
STAT_BLEEDDURATION_NAME,Durata sanguinamento
STAT_BLUNTARMOR_DESC,Riduce il danno contundente subito. Meno efficace ai valori alti.
STAT_BLUNTARMOR_NAME,Armatura contundente
STAT_BLUNTDAMAGE_DESC,Aumenta di una percentuale tutto il danno contundente che infliggi.
STAT_BLUNTDAMAGE_NAME,Danno contundente
STAT_BLUNTPIERCING_DESC,Fa sì che il tuo danno contundente ignori una parte dell'armatura contundente del bersaglio.
STAT_BLUNTPIERCING_NAME,Penetrazione contundente
STAT_BURNINGDAMAGE_DESC,Aumenta il danno inflitto dall'ustione.
STAT_BURNINGDAMAGE_NAME,Danno da ustione
STAT_BURNINGDURATION_DESC,Aumenta la durata delle cariche di ustione.
STAT_BURNINGDURATION_NAME,Durata ustione
STAT_CHILLEDDURATION_DESC,Aumenta la durata delle cariche di gelo.
STAT_CHILLEDDURATION_NAME,Durata gelo
STAT_CHILLEDPOWER_DESC,Aumenta il rallentamento applicato dal gelo.
STAT_CHILLEDPOWER_NAME,Potenza del gelo
STAT_CLASS_DESC,La classe del tuo personaggio.
STAT_CLASS_NAME,Classe
STAT_CONCENTRATION_DESC,La tua concentrazione massima. Usata come risorsa da alcune abilità ed effetti.
STAT_CONCENTRATION_NAME,Concentrazione
STAT_CONCENTRATIONONHIT_DESC,Aumenta la concentrazione che recuperi colpendo i nemici.
STAT_CONCENTRATIONONHIT_NAME,Concentrazione al colpo
STAT_CONCENTRATIONPERCENT_DESC,Aumenta la tua concentrazione base di una percentuale.
STAT_CONCENTRATIONPERCENT_NAME,Concentrazione %
STAT_CONCENTRATIONREGEN_DESC,Aumenta di una percentuale la concentrazione recuperata dalla concentrazione al colpo.
STAT_CONCENTRATIONREGEN_NAME,Rigen. concentrazione
STAT_CRITICALCHANCE_DESC,Aumenta la probabilità di mettere a segno un colpo critico.
STAT_CRITICALCHANCE_NAME,Probabilità di critico
STAT_CRITICALCHANCEVSBLEEDING_DESC,Aumenta la probabilità di critico contro bersagli sanguinanti.
STAT_CRITICALCHANCEVSBLEEDING_NAME,Probabilità di critico vs. sanguinamento
STAT_CRITICALCHANCEVSBURNING_DESC,Aumenta la probabilità di critico contro bersagli ustionati.
STAT_CRITICALCHANCEVSBURNING_NAME,Probabilità di critico vs. ustione
STAT_CRITICALCHANCEVSCHILLED_DESC,Aumenta la probabilità di critico contro bersagli assiderati.
STAT_CRITICALCHANCEVSCHILLED_NAME,Probabilità di critico vs. assiderato
STAT_CRITICALCHANCEVSPOISON_DESC,Aumenta la probabilità di critico contro bersagli avvelenati.
STAT_CRITICALCHANCEVSPOISON_NAME,Probabilità di critico vs. avvelenato
STAT_CRITICALCHANCEVSSTUNNED_DESC,Aumenta la probabilità di critico contro bersagli storditi.
STAT_CRITICALCHANCEVSSTUNNED_NAME,Probabilità di critico vs. stordito
STAT_CRITICALDAMAGE_DESC,Aumenta il danno aggiuntivo dei colpi critici.
STAT_CRITICALDAMAGE_NAME,Danno critico
STAT_CRITICALDAMAGEVSBLEEDING_DESC,Aumenta il danno critico contro bersagli sanguinanti.
STAT_CRITICALDAMAGEVSBLEEDING_NAME,Danno critico vs. sanguinamento
STAT_CRITICALDAMAGEVSBURNING_DESC,Aumenta il danno critico contro bersagli ustionati.
STAT_CRITICALDAMAGEVSBURNING_NAME,Danno critico vs. ustione
STAT_CRITICALDAMAGEVSCHILLED_DESC,Aumenta il danno critico contro bersagli assiderati.
STAT_CRITICALDAMAGEVSCHILLED_NAME,Danno critico vs. assiderato
STAT_CRITICALDAMAGEVSPOISON_DESC,Aumenta il danno critico contro bersagli avvelenati.
STAT_CRITICALDAMAGEVSPOISON_NAME,Danno critico vs. avvelenato
STAT_CRITICALDAMAGEVSSTUNNED_DESC,Aumenta il danno critico contro bersagli storditi.
STAT_CRITICALDAMAGEVSSTUNNED_NAME,Danno critico vs. stordito
STAT_DAMAGEVSBLEEDING_DESC,Infliggi più danno ai bersagli sanguinanti.
STAT_DAMAGEVSBLEEDING_NAME,Danno vs. sanguinamento
STAT_DAMAGEVSBURNING_DESC,Infliggi più danno ai bersagli ustionati.
STAT_DAMAGEVSBURNING_NAME,Danno vs. ustione
STAT_DAMAGEVSCHILLED_DESC,Infliggi più danno ai bersagli assiderati.
STAT_DAMAGEVSCHILLED_NAME,Danno vs. assiderato
STAT_DAMAGEVSFULLHEALTH_DESC,Infliggi più danno ai bersagli con salute piena.
STAT_DAMAGEVSFULLHEALTH_NAME,Danno vs. salute massima
STAT_DAMAGEVSLOWHEALTH40_DESC,Infliggi più danno ai bersagli sotto il 40% di salute.
STAT_DAMAGEVSLOWHEALTH40_NAME,Danno vs. <40% HP
