NPC_BASILTON_PLAYER_10d84df9-45f6-477f-9335-bb839f9cd0a7_JOKER	Un posto orribile. A meno che tu non sia un elfo imperiale: in quel caso, ordinaria amministrazione.
NPC_BASILTON_PLAYER_10d84df9-45f6-477f-9335-bb839f9cd0a7_SCHOLAR	Un luogo orribile, e ancor più se a costruirlo sono stati gli elfi imperiali.
NPC_BASILTON_PLAYER_10d84df9-45f6-477f-9335-bb839f9cd0a7_STOIC	Un posto orribile. Peggio ancora se è degli elfi imperiali.
NPC_BASILTON_PLAYER_1725ae5f-9252-4bd2-a721-b3fcd2516582_HEROIC	A cosa possono servirmi delle piante in questo luogo?
NPC_BASILTON_PLAYER_1725ae5f-9252-4bd2-a721-b3fcd2516582_JOKER	Perché dovrei ingombrare il posto di piante?
NPC_BASILTON_PLAYER_1725ae5f-9252-4bd2-a721-b3fcd2516582_SCHOLAR	E quale utilità avrebbero qui le piante, in termini pratici?
NPC_BASILTON_PLAYER_1725ae5f-9252-4bd2-a721-b3fcd2516582_STOIC	A che mi servono le piante, qui?
NPC_BASILTON_PLAYER_187d37d8-2e95-4178-934b-fafa5f8ec501_HEROIC	Benvenuto, Basilton. Che cosa hai intenzione di fare qui?
NPC_BASILTON_PLAYER_187d37d8-2e95-4178-934b-fafa5f8ec501_JOKER	Benvenuto, Basilton. Hai grandi progetti per questo posto?
NPC_BASILTON_PLAYER_187d37d8-2e95-4178-934b-fafa5f8ec501_SCHOLAR	Benvenuto, Basilton. Che cosa coltiverai per prima cosa?
NPC_BASILTON_PLAYER_187d37d8-2e95-4178-934b-fafa5f8ec501_STOIC	Benvenuto, Basilton. Che progetti hai?
NPC_BASILTON_PLAYER_1b2d6f8b-cf80-41e2-b3f7-208ce78d066f_HEROIC	Cosa li ha spinti a un simile gesto?
NPC_BASILTON_PLAYER_1b2d6f8b-cf80-41e2-b3f7-208ce78d066f_JOKER	Che gli è preso, per fare una cosa del genere?
NPC_BASILTON_PLAYER_1b2d6f8b-cf80-41e2-b3f7-208ce78d066f_SCHOLAR	Ma perché proprio questo? Per puro rancore, o miravano a qualcosa?
NPC_BASILTON_PLAYER_1b2d6f8b-cf80-41e2-b3f7-208ce78d066f_STOIC	Perché l'hanno fatto?
NPC_BASILTON_PLAYER_1b91743f-f0fa-472b-a63c-f5231781c466_BASE	Cosa sai della corruzione?
NPC_BASILTON_PLAYER_1bea40c8-a342-4e70-ba91-1ade280790b2_HEROIC	Questo doveva essere un luogo degli antichi elfi, e di grande importanza.
NPC_BASILTON_PLAYER_1bea40c8-a342-4e70-ba91-1ade280790b2_JOKER	Quindi era qui che gli antichi elfi si mettevano comodi.
NPC_BASILTON_PLAYER_1bea40c8-a342-4e70-ba91-1ade280790b2_SCHOLAR	Quasi certamente opera degli antichi elfi. Le pietre ne rivelano le consuetudini.
NPC_BASILTON_PLAYER_1bea40c8-a342-4e70-ba91-1ade280790b2_STOIC	Doveva essere un luogo degli antichi elfi.
NPC_BASILTON_PLAYER_1c490c3f-f775-46cf-bd56-905f8ca530f3_HEROIC	Queste rovine e queste piante valgono poco, non abbastanza da giustificare il rischio.
NPC_BASILTON_PLAYER_1c490c3f-f775-46cf-bd56-905f8ca530f3_JOKER	Insomma, rovine e un po' di verde. Non mi sembra il caso di rimetterci la pelle.
NPC_BASILTON_PLAYER_1c490c3f-f775-46cf-bd56-905f8ca530f3_SCHOLAR	Rovine e piante. Ciò che potrebbero insegnarci non giustifica il rischio.
NPC_BASILTON_PLAYER_1c490c3f-f775-46cf-bd56-905f8ca530f3_STOIC	Rovine e piante. Non vale il pericolo.
NPC_BASILTON_PLAYER_1da654c2-6be6-49c8-9b9c-fda3ff588a73_HEROIC	Mi chiedo: ha un nome?
NPC_BASILTON_PLAYER_1da654c2-6be6-49c8-9b9c-fda3ff588a73_JOKER	Ma ce l'ha almeno un nome?
NPC_BASILTON_PLAYER_1da654c2-6be6-49c8-9b9c-fda3ff588a73_SCHOLAR	Un essere pensante merita un nome. Ne ha uno?
NPC_BASILTON_PLAYER_1da654c2-6be6-49c8-9b9c-fda3ff588a73_STOIC	Ha un nome?
NPC_BASILTON_PLAYER_21ff9083-1b2a-4bf5-b586-a2ea3a0f6006_HEROIC	Lasciali andare, golem. Rivolgi piuttosto la tua rabbia contro la corruzione.
NPC_BASILTON_PLAYER_21ff9083-1b2a-4bf5-b586-a2ea3a0f6006_JOKER	Lasciali andare, golem. Sfoga quel caratterino sulla corruzione.
NPC_BASILTON_PLAYER_21ff9083-1b2a-4bf5-b586-a2ea3a0f6006_SCHOLAR	Lasciali andare, golem. Il vero bersaglio è la corruzione.
NPC_BASILTON_PLAYER_21ff9083-1b2a-4bf5-b586-a2ea3a0f6006_STOIC	Lasciali andare, golem. Rivolgi la rabbia contro la causa. Dobbiamo eliminare la corruzione.
NPC_BASILTON_PLAYER_283b9203-fdbc-434f-943d-f5cfe4be2f2e_HEROIC	Va', che la fortuna ti assista, e non cadere di nuovo nelle loro mani.
NPC_BASILTON_PLAYER_283b9203-fdbc-434f-943d-f5cfe4be2f2e_JOKER	Va' pure. Meglio non farsi acciuffare due volte di fila.
NPC_BASILTON_PLAYER_283b9203-fdbc-434f-943d-f5cfe4be2f2e_SCHOLAR	Va', e bada al cammino. Una seconda cattura indicherebbe una certa ricorrenza.
NPC_BASILTON_PLAYER_283b9203-fdbc-434f-943d-f5cfe4be2f2e_STOIC	Va', allora. Buona fortuna. Non farti catturare di nuovo.
NPC_BASILTON_PLAYER_29daea74-fe2b-4298-842e-8d95fe084930_BASE	Cosa posso fare con le piante?
NPC_BASILTON_PLAYER_2c97318a-6db6-4ec5-93bd-dbd3b47b1e83_HEROIC	Eravate legati?
NPC_BASILTON_PLAYER_2c97318a-6db6-4ec5-93bd-dbd3b47b1e83_JOKER	Lo conoscevi, o conoscevi solo le storie?
NPC_BASILTON_PLAYER_2c97318a-6db6-4ec5-93bd-dbd3b47b1e83_SCHOLAR	Che rapporto avevi con lui, prima di tutto questo?
NPC_BASILTON_PLAYER_2c97318a-6db6-4ec5-93bd-dbd3b47b1e83_STOIC	Lo conoscevi?
NPC_BASILTON_PLAYER_2d93451a-5225-44b1-8ec8-9c4a9496f615_HEROIC	Non posso attardarmi a parlare con una bestia gigantesca.
NPC_BASILTON_PLAYER_2d93451a-5225-44b1-8ec8-9c4a9496f615_JOKER	Fare conversazione con una bestia gigantesca non era nei programmi di oggi.
NPC_BASILTON_PLAYER_2d93451a-5225-44b1-8ec8-9c4a9496f615_SCHOLAR	Il tempo non mi consente una conversazione con una bestia gigantesca.
NPC_BASILTON_PLAYER_2d93451a-5225-44b1-8ec8-9c4a9496f615_STOIC	Non ho tempo per parlare con una bestia gigantesca.
NPC_BASILTON_PLAYER_2e927780-1eab-45bb-b3e1-9ac5a0b8c221_HEROIC	I goblin hanno lasciato il segno, qui.
NPC_BASILTON_PLAYER_2e927780-1eab-45bb-b3e1-9ac5a0b8c221_JOKER	I goblin sono passati a fare una visitina, si vede.
NPC_BASILTON_PLAYER_2e927780-1eab-45bb-b3e1-9ac5a0b8c221_SCHOLAR	Opera dei goblin. I segni sono ovunque.
NPC_BASILTON_PLAYER_2e927780-1eab-45bb-b3e1-9ac5a0b8c221_STOIC	Ci sono arrivati i goblin.
NPC_BASILTON_PLAYER_2f35d498-5020-470c-beef-e68ba23a3425_HEROIC	Ci torni mai?
NPC_BASILTON_PLAYER_2f35d498-5020-470c-beef-e68ba23a3425_JOKER	Ogni tanto ci vai, o tu e la tavoletta vi scambiate lunghi silenzi?
NPC_BASILTON_PLAYER_2f35d498-5020-470c-beef-e68ba23a3425_SCHOLAR	Con quale frequenza torni in quel luogo?
NPC_BASILTON_PLAYER_2f35d498-5020-470c-beef-e68ba23a3425_STOIC	La visiti mai?
NPC_BASILTON_PLAYER_3203386e-42d1-4a4e-a7dc-30bda3df60f5_BASE	Quali semi potrei comprare?
NPC_BASILTON_PLAYER_3252792c-225c-4fa9-a000-494ad67cdbd1_HEROIC	È un pensiero saggio. Chi sei?
NPC_BASILTON_PLAYER_3252792c-225c-4fa9-a000-494ad67cdbd1_JOKER	Curiosa, questa idea. E tu chi saresti?
NPC_BASILTON_PLAYER_3252792c-225c-4fa9-a000-494ad67cdbd1_SCHOLAR	Un pensiero affascinante. Chi sei?
NPC_BASILTON_PLAYER_3252792c-225c-4fa9-a000-494ad67cdbd1_STOIC	Interessante. Chi sei?
NPC_BASILTON_PLAYER_37bf5871-fc9d-4b49-8036-2aca5e29c00e_BASE	Quanti anni hai?
NPC_BASILTON_PLAYER_3adc03f9-4c21-43c2-a37c-47600752efdf_HEROIC	Lascia che ti temano: è proprio quel timore a dimostrare la tua forza.
NPC_BASILTON_PLAYER_3adc03f9-4c21-43c2-a37c-47600752efdf_JOKER	Le driadi ti temono. Beh, c'è chi ha una reputazione peggiore.
NPC_BASILTON_PLAYER_3adc03f9-4c21-43c2-a37c-47600752efdf_SCHOLAR	Le driadi ti temono. Il timore protegge un giardino meglio dei recinti.
NPC_BASILTON_PLAYER_3adc03f9-4c21-43c2-a37c-47600752efdf_STOIC	Le driadi ti temono. È un bene.
NPC_BASILTON_PLAYER_3ec2d0a7-514c-4a84-9b8e-84dc30e96741_HEROIC	Avresti dovuto tenerli. La carne è carne.
NPC_BASILTON_PLAYER_3ec2d0a7-514c-4a84-9b8e-84dc30e96741_JOKER	Dovevi prenderli al laccio. La cena era già lì.
NPC_BASILTON_PLAYER_3ec2d0a7-514c-4a84-9b8e-84dc30e96741_SCHOLAR	Avresti dovuto trattenerli. È raro che le provviste abbiano modo di andarsene da sole.
NPC_BASILTON_PLAYER_3ec2d0a7-514c-4a84-9b8e-84dc30e96741_STOIC	Dovevi intrappolarli. Per mangiarli più tardi.
NPC_BASILTON_PLAYER_439fad4a-9a83-46e4-9be8-8b9bd60f1103_HEROIC	Questo luogo ha una bellezza rara. Anch'io ho provato quella pace quando ci sono stato.
NPC_BASILTON_PLAYER_439fad4a-9a83-46e4-9be8-8b9bd60f1103_JOKER	Lì mi sono sentito calmo persino io, e di solito la calma mi evita.
NPC_BASILTON_PLAYER_439fad4a-9a83-46e4-9be8-8b9bd60f1103_SCHOLAR	Un luogo splendido. Quando vi sono stato, ho avvertito la medesima quiete.
NPC_BASILTON_PLAYER_439fad4a-9a83-46e4-9be8-8b9bd60f1103_STOIC	È un bel posto. Lì ho provato la stessa calma.
NPC_BASILTON_PLAYER_442ae0ac-8561-430c-9b9a-3594ab8809ce_HEROIC	Lascia che appartenga al passato, e prosegui il cammino.
NPC_BASILTON_PLAYER_442ae0ac-8561-430c-9b9a-3594ab8809ce_JOKER	Meglio lasciar perdere e tirare dritto.
NPC_BASILTON_PLAYER_442ae0ac-8561-430c-9b9a-3594ab8809ce_SCHOLAR	Il dolore consuma tempo che non abbiamo. Lascialo andare.
NPC_BASILTON_PLAYER_442ae0ac-8561-430c-9b9a-3594ab8809ce_STOIC	Dimentica. Va' avanti.
NPC_BASILTON_PLAYER_461915a3-d506-46dd-a0cd-49a19727c375_BASE	Conosco Befr. Da quanto tempo lo conosci?
NPC_BASILTON_PLAYER_4a670ee5-037e-4d6e-ab95-025bdeee993a_HEROIC	Non badare a loro, Basilton. La presenza di Myrll in tutti questi anni è stata una vera benedizione.
NPC_BASILTON_PLAYER_4a670ee5-037e-4d6e-ab95-025bdeee993a_JOKER	Non farci caso, Basilton. Almeno Myrll ti è rimasta accanto negli anni: la lealtà, di questi tempi, è merce rara.
NPC_BASILTON_PLAYER_4a670ee5-037e-4d6e-ab95-025bdeee993a_SCHOLAR	Non dar loro peso, Basilton. Myrll è rimasta. Sono gli altri ad averci perso.
NPC_BASILTON_PLAYER_4a670ee5-037e-4d6e-ab95-025bdeee993a_STOIC	Non badare a loro, Basilton. Myrll è rimasta, negli anni.
NPC_BASILTON_PLAYER_4b836a8f-82e7-435d-bd1e-b134b332b8a2_BASE	Cosa sai di quella Tavoletta Elfica nella Pozza del Ricordo?
NPC_BASILTON_PLAYER_4d8a0e1c-ae0f-4e29-943a-e2cb1cdf9ee5_HEROIC	Un bel giardino. Un luogo così merita la sua quiete.
NPC_BASILTON_PLAYER_4d8a0e1c-ae0f-4e29-943a-e2cb1cdf9ee5_JOKER	Un giardino per coltivare pensieri oltre che fiori. Ingegnoso.
NPC_BASILTON_PLAYER_4d8a0e1c-ae0f-4e29-943a-e2cb1cdf9ee5_SCHOLAR	Un giardino incantevole. Quieto, ordinato. Qui il pensiero potrebbe fiorire.
NPC_BASILTON_PLAYER_4d8a0e1c-ae0f-4e29-943a-e2cb1cdf9ee5_STOIC	Un bel giardino. Ottimo per pensare.
NPC_BASILTON_PLAYER_507bd768-4b39-4cb0-bded-16aac905d418_HEROIC	Ti darò il mezzo per raggiungerlo. Il Varco incanala la magia degli Antichi.
NPC_BASILTON_PLAYER_507bd768-4b39-4cb0-bded-16aac905d418_JOKER	Pronto per una scorciatoia? Con la magia degli Antichi e un Varco, sarai lì in un lampo.
NPC_BASILTON_PLAYER_507bd768-4b39-4cb0-bded-16aac905d418_SCHOLAR	Il dono è la magia degli Antichi. Un Varco ti condurrà fin là.
NPC_BASILTON_PLAYER_507bd768-4b39-4cb0-bded-16aac905d418_STOIC	Ti darò la capacità di teletrasportarti lì. Magia degli Antichi. Usa un Varco.
NPC_BASILTON_PLAYER_5b2f3d34-aac3-4ad2-9837-436c7aa960af_BASE	Cosa sai delle sue origini?
NPC_BASILTON_PLAYER_5bbde4d4-80f2-4a71-a301-6c133cbe5f39_HEROIC	Sì, la tua presenza mi dà sollievo, anche se mi addolorano le sofferenze che ti hanno condotto qui.
NPC_BASILTON_PLAYER_5bbde4d4-80f2-4a71-a301-6c133cbe5f39_JOKER	Sì, sono felice che tu ce l'abbia fatta, anche se la strada non ti ha certo trattato coi guanti.
NPC_BASILTON_PLAYER_5bbde4d4-80f2-4a71-a301-6c133cbe5f39_SCHOLAR	Sì, mi fa piacere che tu sia qui, benché non per il motivo che ti ha condotto fin qua.
NPC_BASILTON_PLAYER_5bbde4d4-80f2-4a71-a301-6c133cbe5f39_STOIC	Sì, anche a me fa piacere. Ma mi dispiace per ciò che ti ha portato qui.
NPC_BASILTON_PLAYER_5d3acd23-02a7-4060-86e6-4e5396931cdc_BASE	Pensi che i goblin attaccheranno di nuovo?
NPC_BASILTON_PLAYER_621f7188-a4ac-47e8-b205-c050e6c9df26_HEROIC	Un giardino splendido, Basilton. Un lavoro di cui essere fieri.
NPC_BASILTON_PLAYER_621f7188-a4ac-47e8-b205-c050e6c9df26_JOKER	Un giardino da far invidia alle erbacce, Basilton.
NPC_BASILTON_PLAYER_621f7188-a4ac-47e8-b205-c050e6c9df26_SCHOLAR	Questo giardino è davvero magnifico, Basilton.
NPC_BASILTON_PLAYER_621f7188-a4ac-47e8-b205-c050e6c9df26_STOIC	Un bel giardino, Basilton.
NPC_BASILTON_PLAYER_62874ee2-849c-411f-abe0-f057d8089923_HEROIC	Non voglio illuderti: roccia, un campo e lavoro da fare. Il Varco ti ci porterà, se lo vuoi ancora.
NPC_BASILTON_PLAYER_62874ee2-849c-411f-abe0-f057d8089923_JOKER	Chiamalo giardino e si metteranno a ridere anche i sassi. C'è un Varco, se la nuda roccia fa per te.
NPC_BASILTON_PLAYER_62874ee2-849c-411f-abe0-f057d8089923_SCHOLAR	Per ora è terra senza giardiniere. Il Varco ti ci condurrà, se ti basta questo.
NPC_BASILTON_PLAYER_62874ee2-849c-411f-abe0-f057d8089923_STOIC	Non è ancora un giardino. Roccia e un campo. C'è un Varco, se vuoi ancora andarci.
NPC_BASILTON_PLAYER_6295b246-8560-4b0e-854e-3c904721331d_BASE	Conosci la driade Myrll?
NPC_BASILTON_PLAYER_63f0ed59-6ee8-4ea8-aa0f-913ea80396f0_HEROIC	È un piacere incontrarti. Qualunque cosa tu abbia scoperto, voglio ascoltare tutto.
NPC_BASILTON_PLAYER_63f0ed59-6ee8-4ea8-aa0f-913ea80396f0_JOKER	Piacere di conoscerti. Avanti, stupiscimi con la tua scoperta.
NPC_BASILTON_PLAYER_63f0ed59-6ee8-4ea8-aa0f-913ea80396f0_SCHOLAR	È un piacere conoscerti. Che cosa hai scoperto, esattamente?
NPC_BASILTON_PLAYER_63f0ed59-6ee8-4ea8-aa0f-913ea80396f0_STOIC	Lieto di conoscerti. Dimmi cosa hai scoperto.
NPC_BASILTON_PLAYER_6781b7bc-7efd-45db-a9f5-e13c534eab07_HEROIC	È notevole che tu abbia mantenuto un simile ordine con i goblin nelle vicinanze.
NPC_BASILTON_PLAYER_6781b7bc-7efd-45db-a9f5-e13c534eab07_JOKER	Goblin dappertutto, eppure neanche un granello fuori posto. Insegnami il trucco.
NPC_BASILTON_PLAYER_6781b7bc-7efd-45db-a9f5-e13c534eab07_SCHOLAR	Tutto pulito, malgrado i goblin. Ci vuole metodo. Qual è il tuo?
NPC_BASILTON_PLAYER_6781b7bc-7efd-45db-a9f5-e13c534eab07_STOIC	Notevole tenerlo così pulito con tutti questi goblin in giro.
NPC_BASILTON_PLAYER_6c126798-c831-4f73-a5b5-86db30e1c46a_HEROIC	Sei ferito? Raccontami tutto.
NPC_BASILTON_PLAYER_6c126798-c831-4f73-a5b5-86db30e1c46a_JOKER	Sei tutto intero? Che è successo là fuori?
NPC_BASILTON_PLAYER_6c126798-c831-4f73-a5b5-86db30e1c46a_SCHOLAR	Stai bene? Raccontami l'accaduto, con ordine.
NPC_BASILTON_PLAYER_6c126798-c831-4f73-a5b5-86db30e1c46a_STOIC	Tutto bene? Cos'è successo?
NPC_BASILTON_PLAYER_73101d97-657f-4a78-a48f-6a6fedf5cd46_BASE	"Cosa sai di quelle rovine qui vicino?"
NPC_BASILTON_PLAYER_7575db1d-de26-49ab-9d67-e5e31f9e2471_HEROIC	Ci rifletterò, ma questo non è il momento.
NPC_BASILTON_PLAYER_7575db1d-de26-49ab-9d67-e5e31f9e2471_JOKER	Allettante, ma il momento è proprio quello sbagliato.
NPC_BASILTON_PLAYER_7575db1d-de26-49ab-9d67-e5e31f9e2471_SCHOLAR	Merita una riflessione, ma non oggi.
NPC_BASILTON_PLAYER_7575db1d-de26-49ab-9d67-e5e31f9e2471_STOIC	Forse più tardi. Ora no.
NPC_BASILTON_PLAYER_7737050c-93af-4b70-8bb3-6069721361c0_HEROIC	Le driadi avranno doveri più urgenti che occuparsi di un giardino.
NPC_BASILTON_PLAYER_7737050c-93af-4b70-8bb3-6069721361c0_JOKER	Le driadi saranno impegnate. Un giardino di rado è un'emergenza.
NPC_BASILTON_PLAYER_7737050c-93af-4b70-8bb3-6069721361c0_SCHOLAR	Le driadi devono badare alle foreste. Un giardino ha scarsa priorità.
NPC_BASILTON_PLAYER_7737050c-93af-4b70-8bb3-6069721361c0_STOIC	Le driadi avranno altro da fare che visitare un giardino.
NPC_BASILTON_PLAYER_7aa461aa-9697-47ca-90a0-13f21a75bcc6_HEROIC	Era diventato una bestia folle, ed è stato necessario abbatterlo.
NPC_BASILTON_PLAYER_7aa461aa-9697-47ca-90a0-13f21a75bcc6_JOKER	Una bestia folle resta una bestia folle. Abbatterlo era l'unica.
NPC_BASILTON_PLAYER_7aa461aa-9697-47ca-90a0-13f21a75bcc6_SCHOLAR	Ormai era una bestia folle. Abbatterlo ne è stata la conseguenza necessaria.
NPC_BASILTON_PLAYER_7aa461aa-9697-47ca-90a0-13f21a75bcc6_STOIC	Era una bestia folle. Andava abbattuto.
NPC_BASILTON_PLAYER_7b4145b4-025f-4973-af9a-8eae4b254ed5_HEROIC	Ti attaccano, eppure rimani. Il coraggio speso male è follia.
NPC_BASILTON_PLAYER_7b4145b4-025f-4973-af9a-8eae4b254ed5_JOKER	Ti attaccano e tu resti qui. Una sciocchezza, a meno che non ti piacciano i brividi.
NPC_BASILTON_PLAYER_7b4145b4-025f-4973-af9a-8eae4b254ed5_SCHOLAR	Ti attaccano e tu rimani. Spiegami il ragionamento, perché io non lo comprendo.
NPC_BASILTON_PLAYER_7b4145b4-025f-4973-af9a-8eae4b254ed5_STOIC	Ti attaccano e resti. Stolto.
NPC_BASILTON_PLAYER_7bcb065d-79eb-48d1-8481-9129f26d565d_HEROIC	Myrll deve essersi assicurata che gli animali rispettassero il tuo giardino.
NPC_BASILTON_PLAYER_7bcb065d-79eb-48d1-8481-9129f26d565d_JOKER	Myrll deve aver dettato legge: adesso nessun animale osa dare un morso al tuo giardino.
NPC_BASILTON_PLAYER_7bcb065d-79eb-48d1-8481-9129f26d565d_SCHOLAR	Dunque Myrll ha stabilito la regola, e gli animali la osservano.
NPC_BASILTON_PLAYER_7bcb065d-79eb-48d1-8481-9129f26d565d_STOIC	Myrll avrà vietato agli animali di mangiare le tue piante.
NPC_BASILTON_PLAYER_7d287036-8207-4291-a9cd-6577108915bd_HEROIC	Mi addolora che non ci sia più. Davvero.
NPC_BASILTON_PLAYER_7d287036-8207-4291-a9cd-6577108915bd_JOKER	Non c'è più, e mi mancherà, a modo mio. Per quanto storto.
NPC_BASILTON_PLAYER_7d287036-8207-4291-a9cd-6577108915bd_SCHOLAR	Mi dispiace che sia scomparso. Senza di lui, la foresta avrà un altro significato.
NPC_BASILTON_PLAYER_7d287036-8207-4291-a9cd-6577108915bd_STOIC	Mi dispiace che non ci sia più.
NPC_BASILTON_PLAYER_80d6533c-b7db-4fdd-a331-0c9d01ce654a_HEROIC	A mio giudizio, è una perdita di tempo.
NPC_BASILTON_PLAYER_80d6533c-b7db-4fdd-a331-0c9d01ce654a_JOKER	Se perdere tempo fosse un'arte, questo sarebbe il capolavoro.
NPC_BASILTON_PLAYER_80d6533c-b7db-4fdd-a331-0c9d01ce654a_SCHOLAR	Per quanto riesco a valutare, è tempo sprecato.
NPC_BASILTON_PLAYER_80d6533c-b7db-4fdd-a331-0c9d01ce654a_STOIC	Sembra una perdita di tempo.
NPC_BASILTON_PLAYER_87e4487f-2773-447c-8727-f0c3e23f7153_HEROIC	Una bestia come te è fatta per la battaglia. Sei sprecato in un giardino.
NPC_BASILTON_PLAYER_87e4487f-2773-447c-8727-f0c3e23f7153_JOKER	Una bestia con la tua forza dovrebbe stare in battaglia, mica a coccolare le aiuole.
